PERMETHRINANDLB_PERM4,PERMETHRINANDLB_CYPERM2,PERMETHRINANDLB_PERM7,PERMETHRINANDLB_CISPERM1,TIME[H]
1.7149666666666665,0.0,1.7309333333333334,0.035666666666666624,27.249235833333334
1.7188333333333332,0.0,1.734833333333333,0.03523333333333328,27.49923027777778
1.7170333333333332,0.0,1.7325333333333333,0.03333333333333327,27.749223055555554
1.7184333333333335,0.0,1.7338,0.03489999999999999,27.99921722222222
1.7223,0.0,1.7376333333333334,0.036099999999999965,28.249211388888888
1.7234333333333334,0.0021666666666666223,1.7383666666666668,0.035733333333333284,28.499205833333335
1.7271666666666667,0.0033999999999999586,1.7415666666666667,0.03509999999999999,28.749199444444447
1.719533333333333,0.0,1.7341999999999997,0.028199999999999947,28.999189444444443
1.7176000000000002,0.0,1.7323666666666668,0.02739999999999998,29.24918388888889
1.7232666666666667,0.0003333333333332966,1.7373,0.028833333333333294,29.499177222222222
1.7284333333333335,0.0058333333333333015,1.7421666666666666,0.030933333333333285,29.749171111111114
1.7306333333333335,0.0063333333333333575,1.7440666666666667,0.032400000000000095,29.999164166666667
1.7316666666666667,0.011033333333333312,1.7460666666666667,0.031033333333333357,30.249157500000003
1.7321666666666666,0.009433333333333321,1.7464666666666666,0.031233333333333307,30.49915027777778
1.7318666666666669,0.007566666666666638,1.7459000000000002,0.0295333333333333,30.749143611111112
1.7339333333333333,0.00713333333333338,1.7473333333333336,0.02890000000000001,30.99913611111111
1.7324333333333335,0.004599999999999993,1.7446000000000002,0.02843333333333331,31.249129444444442
1.7324666666666666,0.0010666666666666602,1.7461000000000002,0.028766666666666607,31.499123055555554
1.7301333333333335,0.0005000000000000282,1.7437000000000002,0.02410000000000001,31.74911611111111
1.7337333333333333,0.0002999999999999947,1.7466666666666664,0.02419999999999997,31.999109166666667
1.7356,0.005766666666666698,1.749066666666666,0.025166666666666643,32.24910361111111
1.7348333333333334,0.005833333333333357,1.747833333333333,0.02460000000000001,32.499095555555556
1.7357999999999998,0.0056333333333333235,1.7494666666666667,0.023633333333333284,32.749090555555554
1.7353333333333332,0.002666666666666706,1.7484000000000002,0.022200000000000025,32.99908222222222
1.7391000000000003,0.003833333333333383,1.7518333333333336,0.022833333333333344,33.24907583333333
1.7380000000000002,0.008066666666666666,1.7512,0.023633333333333367,33.499069166666665
1.7405,0.010133333333333355,1.7527666666666664,0.02460000000000001,33.7490625
1.7439666666666669,0.012433333333333324,1.7583999999999997,0.0252,33.99905583333333
1.7427666666666666,0.010666666666666685,1.7555333333333332,0.022166666666666696,34.249047777777776
1.7455666666666667,0.013499999999999984,1.7583666666666664,0.022033333333333377,34.49904138888889
1.7437000000000002,0.01050000000000001,1.7560333333333331,0.019800000000000012,34.74903555555556
1.7435333333333334,0.011000000000000038,1.7560333333333333,0.022766666666666685,34.999026944444445
1.7491333333333332,0.013666666666666688,1.7615333333333334,0.022999999999999965,35.24902277777778
1.749166666666667,0.014333333333333337,1.7609,0.02233333333333337,35.49901416666667
1.7496666666666667,0.012766666666666648,1.7610999999999999,0.024466666666666637,35.74901027777778
1.7514000000000003,0.013100000000000028,1.7631999999999999,0.02316666666666664,35.999003333333334
1.7509333333333332,0.011899999999999994,1.7634333333333334,0.020700000000000024,36.24899722222222
1.7537333333333334,0.0068000000000000005,1.7658333333333336,0.019433333333333302,36.49899027777778
1.7549333333333335,0.0050666666666666915,1.7670333333333332,0.02150000000000002,36.748980277777775
1.7541999999999995,0.0,1.7663333333333338,0.027200000000000002,36.998975
1.7568666666666664,0.0009000000000000397,1.7686000000000002,0.02280000000000007,37.24896777777778
1.7571333333333334,0.0,1.7686000000000002,0.021866666666666673,37.49896138888889
1.7559666666666662,0.0,1.7676666666666667,0.019666666666666666,37.74895305555555
1.7544666666666666,0.0,1.7658333333333331,0.018133333333333307,37.99894861111111
1.7542666666666666,0.0,1.7658666666666667,0.019200000000000023,38.24894111111111
1.7599333333333333,0.0016666666666666774,1.7718666666666665,0.02873333333333336,38.498937222222224
1.7620666666666664,0.0028666666666666285,1.7741,0.025266666666666632,38.74893055555555
1.7626666666666666,0.0034666666666666457,1.7742333333333336,0.02366666666666664,38.998921111111116
1.763366666666667,0.005933333333333429,1.7741,0.024766666666666687,39.248915277777776
1.7631666666666665,0.00633333333333333,1.774733333333333,0.02479999999999999,39.4989075
1.7624333333333335,0.007266666666666671,1.776433333333333,0.0223666666666667,39.74890111111111
1.7644,0.0062333333333333685,1.7774666666666665,0.02256666666666668,39.998893888888894
1.7673666666666663,0.009200000000000014,1.7776333333333334,0.019833333333333397,40.24888722222222
1.7685,0.017833333333333284,1.7802000000000002,0.020166666666666666,40.49888083333333
1.7656666666666667,0.018199999999999966,1.7789333333333333,0.019466666666666632,40.748873611111115
1.7692666666666665,0.015199999999999964,1.7821999999999998,0.01893333333333333,40.998867222222216
1.7687333333333335,0.01723333333333335,1.7815666666666665,0.017666666666666664,41.24885944444444
1.7700666666666667,0.03516666666666665,1.7826333333333333,0.020633333333333365,41.49885305555556
1.7722666666666664,0.027200000000000057,1.785466666666667,0.020100000000000035,41.748846666666665
1.7701333333333336,0.02679999999999999,1.7831666666666663,0.01800000000000007,41.99883833333333
1.7731333333333332,0.020000000000000018,1.7857999999999998,0.019100000000000006,42.24883416666667
1.774533333333333,0.02256666666666668,1.7879666666666665,0.02103333333333332,42.49882638888889
1.7731000000000001,0.021600000000000008,1.7858333333333332,0.019299999999999984,42.748818888888884
1.7737999999999998,0.0252,1.7876999999999998,0.01853333333333332,42.99881222222222
1.7742999999999998,0.025933333333333336,1.7863000000000002,0.019566666666666704,43.248807777777785
1.7758333333333332,0.030766666666666664,1.787933333333333,0.02013333333333331,43.498798611111106
1.7761333333333333,0.03156666666666669,1.7885666666666666,0.020633333333333337,43.74879194444445
1.7748666666666666,0.03260000000000002,1.7878333333333334,0.019166666666666665,43.998783333333336
1.7778333333333336,0.03313333333333335,1.7904666666666667,0.017900000000000027,44.248780833333335
1.778433333333333,0.036066666666666636,1.7908999999999997,0.018799999999999983,44.49877138888888
1.7793666666666663,0.039533333333333365,1.7915000000000003,0.019733333333333297,44.74876416666667
1.7796666666666665,0.0543666666666667,1.7924,0.016233333333333294,44.99875861111111
1.7776666666666665,0.052433333333333304,1.7910666666666666,0.016666666666666635,45.24874944444444
1.7843,0.04763333333333339,1.7963999999999998,0.018533333333333346,45.49874666666667
1.7801,0.049799999999999955,1.7938333333333336,0.01579999999999998,45.74873972222222
1.7788000000000002,0.052333333333333315,1.7918999999999998,0.016466666666666685,45.99873305555556
1.7802666666666664,0.05296666666666666,1.7940999999999998,0.016500000000000042,46.24872722222222
1.7825666666666669,0.05560000000000001,1.795266666666667,0.017066666666666702,46.49871861111111
1.7846333333333333,0.06349999999999995,1.7975333333333334,0.016699999999999965,46.748713611111114
1.7791666666666663,0.061066666666666686,1.792533333333333,0.014833333333333337,46.99870722222222
1.780733333333333,0.06606666666666669,1.7940000000000003,0.017166666666666636,47.24869972222222
1.7836999999999996,0.07143333333333335,1.7980333333333336,0.017866666666666614,47.498691111111114
1.7827333333333337,0.0746,1.7959666666666667,0.01589999999999997,47.748686111111105
1.7868333333333333,0.07656666666666664,1.7989666666666666,0.016633333333333306,47.99867972222222
1.7862333333333336,0.08043333333333336,1.7995666666666663,0.01780000000000001,48.248670555555556
1.7853333333333332,0.08560000000000004,1.7985666666666662,0.019566666666666677,48.498666388888886
1.7874666666666665,0.0927333333333333,1.7998666666666665,0.02156666666666665,48.74865611111112
1.7880000000000003,0.09993333333333332,1.8011333333333335,0.020333333333333314,48.99865277777778
1.7898999999999998,0.10779999999999998,1.8017333333333334,0.017566666666666675,49.248642777777775
1.7902,0.119,1.8030999999999997,0.019799999999999984,49.49863722222223
1.7885333333333335,0.12119999999999997,1.8021333333333334,0.017999999999999988,49.748629722222226
1.7926000000000004,0.1285,1.8068333333333337,0.021100000000000008,49.998624444444445
1.7925666666666666,0.12756666666666672,1.805633333333334,0.022866666666666702,50.24861694444445
1.7896000000000003,0.1273,1.802933333333333,0.01959999999999995,50.49861055555555
1.7904000000000002,0.13333333333333328,1.8032333333333337,0.018133333333333307,50.748603333333335
1.7913333333333337,0.1340666666666667,1.8038999999999996,0.01830000000000001,50.99859583333333
1.7951333333333332,0.1383333333333334,1.8077999999999999,0.021500000000000047,51.24859055555556
1.7904000000000002,0.13780000000000006,1.8038666666666667,0.01410000000000003,51.49858305555556
1.7898666666666667,0.14463333333333334,1.8029333333333333,0.017766666666666653,51.748575833333334
1.7921,0.14719999999999997,1.8047,0.01736666666666667,51.99857
1.7908333333333333,0.1485,1.8033999999999997,0.014433333333333354,52.24856305555555
1.7959666666666663,0.15473333333333333,1.8089333333333335,0.01513333333333336,52.498557777777776
1.7945666666666673,0.15929999999999997,1.8073333333333332,0.015999999999999986,52.74855
1.7942666666666667,0.16370000000000007,1.8072,0.01633333333333334,52.99854333333333
1.7948666666666666,0.1656333333333333,1.8083666666666667,0.016666666666666663,53.24853805555556
1.7969333333333335,0.1712,1.8098333333333332,0.017499999999999988,53.49853166666667
1.7995999999999999,0.1738,1.8121999999999998,0.019533333333333264,53.748525
1.7965,0.1799333333333333,1.8096666666666668,0.015833333333333366,53.998515833333336
1.7958333333333334,0.18563333333333334,1.8083666666666667,0.017533333333333345,54.24851277777778
1.8005666666666666,0.1862333333333333,1.815466666666667,0.019199999999999995,54.49850222222222
1.7978666666666667,0.1905666666666667,1.8113333333333332,0.01736666666666667,54.74849833333334
1.7989,0.193,1.8116999999999999,0.016500000000000015,54.99848777777778
1.7975,0.19423333333333334,1.8100000000000003,0.015833333333333338,55.248486111111106
1.7947666666666666,0.19633333333333333,1.8075999999999997,0.015233333333333376,55.498475
1.8000999999999998,0.20376666666666662,1.8135666666666668,0.014366666666666639,55.748469166666666
1.800166666666666,0.20693333333333325,1.8130333333333335,0.017233333333333323,55.99846222222222
1.7981000000000003,0.21013333333333334,1.8105333333333338,0.01793333333333333,56.24845527777778
1.8003999999999998,0.21863333333333335,1.8134000000000001,0.01933333333333334,56.498448611111115
1.8011,0.22006666666666666,1.813966666666666,0.019933333333333386,56.7484425
1.8045666666666667,0.22340000000000004,1.818,0.01996666666666666,56.99843472222222
1.8037999999999998,0.22836666666666663,1.8160666666666665,0.021100000000000008,57.24842777777778
1.8039666666666667,0.23616666666666664,1.8178,0.02450000000000005,57.498422222222224
1.8038,0.24036666666666667,1.8163666666666665,0.021866666666666645,57.74841861111111
1.802366666666667,0.2441333333333333,1.8148999999999997,0.019600000000000006,57.99840777777778
1.807333333333333,0.24970000000000006,1.8196666666666668,0.023933333333333306,58.248404722222226
1.8035333333333334,0.24996666666666653,1.816,0.021833333333333316,58.498393888888884
1.8035,0.2565,1.8155333333333332,0.023499999999999993,58.748392499999994
1.8046,0.2616333333333334,1.8183,0.026100000000000012,58.99838111111111
1.8059999999999994,0.2671333333333334,1.8188333333333333,0.02689999999999995,59.248376666666665
1.8051666666666666,0.27179999999999993,1.8177666666666665,0.027100000000000013,59.49836861111111
1.8091000000000002,0.27799999999999997,1.8208999999999997,0.03043333333333334,59.74836555555556
1.8074000000000001,0.28066666666666673,1.820533333333333,0.02980000000000002,59.9983575
1.8103666666666667,0.28800000000000003,1.8230666666666664,0.03206666666666669,60.24834861111111
1.8104666666666664,0.2899333333333334,1.8231000000000004,0.032566666666666716,60.49834138888889
1.8067666666666666,0.2895,1.8190000000000002,0.02913333333333326,60.748335555555556
1.8081666666666667,0.30433333333333334,1.8206999999999995,0.031299999999999994,60.99832777777778
1.8087333333333335,0.3045,1.821933333333333,0.03339999999999996,61.24832083333333
1.8088000000000002,0.31410000000000005,1.8210333333333333,0.033,61.498315000000005
1.8083666666666662,0.31900000000000006,1.8208999999999995,0.034900000000000014,61.748306944444444
1.807266666666667,0.32013333333333327,1.8207666666666666,0.036933333333333346,61.99830305555555
1.8092666666666661,0.33213333333333334,1.8225333333333331,0.0363333333333333,62.24829472222223
1.8096999999999999,0.3392333333333334,1.8218999999999999,0.03880000000000003,62.49829027777778
1.8122666666666662,0.3462333333333334,1.8237666666666665,0.04156666666666664,62.748283888888885
1.8092333333333332,0.35,1.8219666666666665,0.042100000000000026,62.99827333333334
1.8095666666666665,0.35139999999999993,1.8226666666666662,0.04223333333333326,63.248267500000004
1.813733333333333,0.36056666666666665,1.826666666666667,0.04566666666666666,63.498261666666664
1.8103,0.3689000000000001,1.8230666666666668,0.04706666666666667,63.74825388888889
1.8113666666666666,0.3677,1.823533333333333,0.04650000000000004,63.99824638888889
1.8114666666666668,0.37013333333333337,1.8238999999999999,0.048400000000000054,64.2482425
1.8116000000000003,0.3785333333333333,1.8247333333333335,0.05083333333333334,64.49823611111111
1.8126999999999998,0.37896666666666656,1.8250666666666666,0.049100000000000005,64.74822694444444
1.8139000000000005,0.3854333333333334,1.8268999999999995,0.05330000000000004,64.99822055555556
1.8128333333333335,0.3898999999999999,1.8256333333333334,0.0565333333333333,65.2482125
1.8145333333333333,0.39796666666666664,1.8269666666666668,0.05706666666666671,65.49820805555555
1.813266666666667,0.3981,1.8274666666666664,0.05833333333333332,65.74820305555555
1.8132000000000001,0.40793333333333326,1.8257999999999996,0.059466666666666695,65.9981936111111
1.8130666666666664,0.4121666666666667,1.826133333333333,0.05926666666666669,66.24818666666667
1.8132333333333333,0.4198333333333334,1.8258999999999999,0.06533333333333333,66.49817916666667
1.8152333333333335,0.4105,1.8294000000000001,0.06613333333333335,66.748175
1.8166666666666669,0.4238333333333333,1.8297666666666665,0.06866666666666663,66.99816916666667
1.8156333333333334,0.4226333333333333,1.8297000000000003,0.06943333333333326,67.24816
1.814233333333333,0.4200666666666667,1.8268333333333333,0.0687333333333334,67.4981536111111
1.8140666666666663,0.43160000000000004,1.8274999999999997,0.07119999999999999,67.74814611111111
1.8171666666666666,0.43676666666666664,1.8323666666666667,0.07523333333333335,67.99814194444444
1.8174333333333337,0.45030000000000003,1.8305333333333333,0.07706666666666662,68.24813361111111
1.8193000000000004,0.45886666666666664,1.8297666666666663,0.07973333333333335,68.49812638888889
1.8188333333333333,0.4633666666666667,1.8316000000000001,0.08270000000000002,68.74811972222223
1.8174333333333335,0.48003333333333337,1.8297666666666668,0.08196666666666669,68.99811249999999
1.8208,0.4816999999999999,1.8336333333333334,0.0844,69.24810833333333
1.8191333333333335,0.4821333333333333,1.8316999999999999,0.08319999999999994,69.49809944444445
1.8179333333333334,0.4873666666666666,1.8301333333333334,0.08703333333333332,69.74809611111111
1.818133333333333,0.4928666666666667,1.8310666666666666,0.08593333333333333,69.99808888888889
1.8195000000000006,0.5032666666666666,1.8320666666666665,0.09056666666666666,70.24808083333333
1.8196666666666665,0.5038333333333334,1.8325666666666667,0.0914666666666667,70.498075
1.8206333333333333,0.5115666666666667,1.8323,0.09619999999999998,70.74806805555556
1.8177333333333339,0.5174333333333333,1.8303000000000003,0.09766666666666662,70.99805916666666
1.819233333333333,0.5164333333333334,1.830833333333333,0.09886666666666669,71.24805583333332
1.8187333333333335,0.522,1.8311000000000004,0.10066666666666671,71.49804583333334
1.8205,0.5311,1.8334333333333332,0.10376666666666673,71.74803944444444
1.8214000000000001,0.5308333333333333,1.8349333333333333,0.10609999999999997,71.99803388888888
1.8195666666666668,0.5364333333333333,1.8325,0.10573333333333332,72.24802694444445
1.8220666666666663,0.5470000000000002,1.8345333333333333,0.10890000000000002,72.49802
1.8219666666666667,0.5478333333333334,1.835533333333333,0.11193333333333327,72.74801527777778
1.8225000000000005,0.5543333333333335,1.833633333333333,0.11440000000000003,72.99800833333333
1.8199999999999998,0.5547333333333334,1.8326666666666664,0.11359999999999995,73.24799888888889
1.8190000000000002,0.5560666666666667,1.8319999999999996,0.11673333333333336,73.49799222222222
1.819566666666667,0.5579000000000001,1.8340000000000003,0.11693333333333336,73.74798611111112
1.8205333333333333,0.5552,1.8340999999999996,0.12366666666666673,73.99798361111111
1.8172333333333333,0.5605666666666667,1.8304666666666667,0.12149999999999997,74.24797361111112
1.8195666666666663,0.5582,1.8326666666666669,0.12203333333333324,74.49796472222222
1.8189666666666668,0.5570999999999999,1.8312,0.12439999999999998,74.74796027777778
1.8194666666666668,0.5615666666666668,1.8321999999999996,0.12636666666666668,74.99795250000001
1.8202,0.5718333333333333,1.833,0.12993333333333332,75.24794888888889
1.8157333333333332,0.5726666666666665,1.8283666666666663,0.1309,75.49793999999999
1.8193666666666666,0.5755666666666666,1.8319000000000003,0.13526666666666667,75.74793305555556
1.8195666666666668,0.5772000000000002,1.8315666666666672,0.13896666666666668,75.9979275
1.8185666666666669,0.5773999999999999,1.8312666666666666,0.13846666666666663,76.24791944444445
1.8169,0.5786666666666667,1.8295000000000003,0.1406,76.49791333333334
1.8172,0.5816333333333333,1.8293666666666664,0.14526666666666674,76.74790472222222
