H2O_PERM4,H2O_CYPERM2,H2O_PERM7,H2O_LCY3,H2O_CISPERM1,TIME[H]
0.030533333333333315,0.02293333333333329,0.04856666666666663,0.03863333333333328,0.0021999999999999797,7.249773055555556
0.03213333333333336,0.023966666666666706,0.05,0.039800000000000016,0.0021999999999999936,7.499768888888889
0.034066666666666676,0.02440000000000002,0.05109999999999999,0.0407,0.0023666666666666697,7.749759444444444
0.03493333333333336,0.023099999999999996,0.05233333333333333,0.04026666666666666,0.0021333333333333343,7.999753055555556
0.03673333333333334,0.023566666666666652,0.05426666666666666,0.04103333333333334,0.003166666666666665,8.249745833333334
0.036599999999999994,0.0218,0.05396666666666666,0.03993333333333332,0.0015666666666666607,8.499743055555555
0.0379,0.02269999999999997,0.05499999999999998,0.041599999999999984,0.0019333333333333286,8.749732222222223
0.038833333333333345,0.02173333333333334,0.05586666666666666,0.04130000000000002,0.0018333333333333396,8.999725277777777
0.03950000000000001,0.02153333333333335,0.05676666666666666,0.0421,0.002066666666666675,9.249720555555555
0.03649999999999999,0.016933333333333314,0.053566666666666665,0.03823333333333333,0.0,9.499715555555555
0.04223333333333336,0.020766666666666683,0.058733333333333346,0.04323333333333336,0.0020000000000000018,9.749706111111111
0.042499999999999954,0.020566666666666636,0.05883333333333329,0.04323333333333332,0.0017999999999999544,9.999699166666668
0.04353333333333337,0.019700000000000023,0.059599999999999986,0.04396666666666668,0.0022666666666666946,10.249691944444445
0.044199999999999975,0.020899999999999988,0.06029999999999998,0.04526666666666666,0.001066666666666674,10.499687777777776
0.04486666666666665,0.018199999999999994,0.06046666666666671,0.04436666666666668,0.002233333333333351,10.749678611111111
0.045233333333333334,0.018133333333333335,0.06063333333333333,0.04453333333333333,0.00163333333333332,10.99967138888889
0.04673333333333335,0.01916666666666668,0.061833333333333323,0.046499999999999986,0.002600000000000005,11.249666111111111
0.047233333333333336,0.017799999999999996,0.06306666666666667,0.045799999999999993,0.002433333333333343,11.499658888888888
0.04810000000000003,0.01706666666666666,0.06323333333333336,0.04606666666666667,0.0021666666666666917,11.74965138888889
0.047933333333333314,0.015999999999999986,0.06309999999999998,0.04603333333333336,0.0017999999999999822,11.999645277777777
0.04893333333333333,0.016233333333333336,0.06379999999999997,0.04676666666666668,0.0016666666666666358,12.2496375
0.04349999999999997,0.00976666666666666,0.057866666666666636,0.040900000000000006,0.0,12.499631944444445
0.05026666666666668,0.015233333333333335,0.06443333333333334,0.04713333333333336,0.0025000000000000022,12.749624722222222
0.049699999999999966,0.013666666666666674,0.06403333333333336,0.047233333333333294,0.0012333333333333363,12.999617777777779
0.05056666666666662,0.01373333333333332,0.06509999999999999,0.04770000000000002,0.0019666666666666582,13.249613333333333
0.05060000000000002,0.012566666666666684,0.06436666666666667,0.04680000000000005,0.0005666666666666736,13.49960361111111
0.05173333333333335,0.012566666666666684,0.06503333333333333,0.04813333333333336,0.0014333333333333281,13.749596666666667
0.052400000000000016,0.012266666666666648,0.06556666666666665,0.048333333333333325,0.0016000000000000042,13.999589444444444
0.052733333333333354,0.012433333333333338,0.06609999999999999,0.04899999999999999,0.0013333333333333391,14.249583333333334
0.0538,0.012200000000000003,0.06766666666666667,0.049333333333333354,0.0026666666666666644,14.499578611111112
0.05423333333333333,0.01263333333333333,0.06756666666666666,0.05056666666666665,0.0024666666666666726,14.749569722222223
0.05453333333333335,0.012433333333333352,0.06820000000000001,0.0509,0.0022999999999999965,14.999563333333333
0.054366666666666646,0.011099999999999985,0.06759999999999997,0.04936666666666664,0.0017333333333333367,15.249559444444444
0.054066666666666666,0.009333333333333346,0.06703333333333332,0.050333333333333355,0.0011000000000000176,15.499553055555557
0.05463333333333331,0.010333333333333347,0.06839999999999999,0.0503666666666667,0.0011333333333333612,15.749544166666666
0.05503333333333334,0.010100000000000012,0.06883333333333337,0.05110000000000002,0.0014666666666666578,15.999536111111112
0.05483333333333332,0.009033333333333338,0.06830000000000003,0.050699999999999995,0.0004666666666666708,16.24953361111111
0.05520000000000003,0.008199999999999985,0.06876666666666664,0.050666666666666665,0.0005000000000000004,16.499523611111112
0.05603333333333335,0.009233333333333343,0.06999999999999998,0.05080000000000001,0.0016666666666666635,16.7495175
0.0563,0.008999999999999994,0.07046666666666666,0.051533333333333306,0.0012999999999999956,16.999513333333333
0.055933333333333335,0.008133333333333326,0.07083333333333333,0.05203333333333332,0.0016666666666666496,17.249505555555555
0.05676666666666669,0.008333333333333345,0.0710666666666667,0.052633333333333365,0.001333333333333353,17.499499999999998
0.05683333333333332,0.008266666666666658,0.07219999999999999,0.05293333333333333,0.0016000000000000042,17.74949611111111
0.05683333333333332,0.007566666666666666,0.07093333333333332,0.052299999999999985,0.0012333333333333224,17.99948611111111
0.057633333333333314,0.008166666666666642,0.07206666666666664,0.052833333333333315,0.0018333333333333257,18.24948277777778
0.05740000000000002,0.006933333333333333,0.07179999999999999,0.05219999999999998,0.0007333333333333358,18.499475555555552
0.05793333333333331,0.007833333333333317,0.07203333333333334,0.053433333333333305,0.0014999999999999875,18.749465555555556
0.05819999999999996,0.007199999999999998,0.07289999999999998,0.05296666666666665,0.00163333333333332,18.99946083333333
0.058566666666666684,0.007800000000000001,0.07350000000000001,0.05379999999999999,0.0018333333333333257,19.2494525
0.05849999999999998,0.006999999999999992,0.07266666666666664,0.05416666666666668,0.000733333333333322,19.499444999999998
0.05900000000000001,0.006800000000000014,0.07373333333333336,0.05423333333333334,0.001533333333333331,19.74944027777778
0.0596,0.007366666666666674,0.07433333333333332,0.05423333333333334,0.0014333333333333281,19.999433333333336
0.059433333333333366,0.007000000000000006,0.07533333333333334,0.054766666666666686,0.0016000000000000042,20.249426944444448
0.05893333333333335,0.0058000000000000135,0.07383333333333338,0.05373333333333334,0.000800000000000009,20.499419166666666
0.05943333333333334,0.006933333333333333,0.07449999999999998,0.05489999999999998,0.0006666666666666626,20.7494125
0.05976666666666669,0.006333333333333316,0.07476666666666668,0.054800000000000015,0.0007000000000000062,20.99940722222222
0.05993333333333331,0.007199999999999984,0.07573333333333332,0.055833333333333346,0.0010333333333333028,21.249401388888888
0.060266666666666635,0.006633333333333324,0.07596666666666663,0.0552,0.0010666666666666463,21.499391666666668
0.060666666666666674,0.007100000000000009,0.0766,0.0557,0.0012000000000000066,21.749388333333332
0.060166666666666715,0.006266666666666684,0.07576666666666669,0.055100000000000024,0.00040000000000001146,21.999378888888888
0.06119999999999999,0.007666666666666655,0.07769999999999998,0.05643333333333332,0.00163333333333332,22.249371944444444
0.061700000000000005,0.007499999999999993,0.07750000000000001,0.05673333333333333,0.002066666666666661,22.49936472222222
0.061666666666666675,0.00700000000000002,0.07819999999999999,0.05713333333333334,0.0018333333333333257,22.749359166666668
0.062099999999999975,0.007299999999999987,0.0785333333333333,0.0571,0.0016333333333333477,22.999350555555555
0.062333333333333296,0.007133333333333325,0.07796666666666666,0.05729999999999999,0.0015666666666666745,23.2493475
0.0625333333333333,0.006933333333333333,0.07866666666666666,0.05689999999999998,0.0013333333333333391,23.499338333333334
0.06313333333333329,0.007933333333333306,0.08016666666666669,0.05889999999999998,0.0022999999999999826,23.74933111111111
0.06366666666666669,0.007299999999999987,0.0805333333333333,0.058700000000000016,0.00216666666666665,23.99932861111111
0.06296666666666671,0.007133333333333339,0.08009999999999996,0.05796666666666668,0.0011666666666666908,24.249319166666666
0.0636666666666667,0.007200000000000026,0.08063333333333336,0.05836666666666668,0.0013666666666666966,24.49931472222222
0.06333333333333337,0.00686666666666666,0.08116666666666668,0.05866666666666666,0.0013666666666666827,24.749306944444445
0.06343333333333333,0.006066666666666651,0.0808,0.05823333333333332,0.0012000000000000066,24.999298055555556
0.06376666666666665,0.007099999999999995,0.08176666666666667,0.05876666666666665,0.0014333333333333281,25.249293333333334
0.06410000000000002,0.006733333333333355,0.08213333333333336,0.05876666666666669,0.0018333333333333396,25.499284444444445
0.06456666666666666,0.006766666666666685,0.08223333333333332,0.05926666666666666,0.002233333333333351,25.749277777777777
0.06459999999999999,0.00743333333333332,0.08246666666666666,0.06033333333333332,0.0015666666666666607,25.999271111111113
0.06373333333333332,0.006366666666666673,0.08196666666666667,0.05900000000000001,0.0005333333333333301,26.249264166666666
0.06509999999999998,0.00683333333333333,0.08363333333333335,0.06033333333333331,0.0021000000000000046,26.49926027777778
0.0649,0.007266666666666671,0.08356666666666669,0.060399999999999995,0.001266666666666666,26.74925027777778
0.06513333333333335,0.007166666666666641,0.08416666666666664,0.060199999999999976,0.0015666666666666607,26.999244722222222
0.06539999999999999,0.007699999999999985,0.08423333333333335,0.06159999999999999,0.0023333333333333123,27.249235833333334
0.06613333333333334,0.008366666666666661,0.08499999999999998,0.06100000000000001,0.002533333333333332,27.49923027777778
0.06583333333333335,0.007066666666666652,0.08463333333333334,0.05986666666666665,0.001533333333333331,27.749223055555554
0.06570000000000002,0.007033333333333322,0.08476666666666667,0.060533333333333314,0.0018666666666666831,27.99921722222222
0.06636666666666668,0.007433333333333361,0.08530000000000001,0.06089999999999998,0.0024666666666666587,28.249211388888888
0.06593333333333336,0.007333333333333317,0.08496666666666665,0.06019999999999999,0.0014666666666666578,28.499205833333335
0.06623333333333334,0.007566666666666666,0.08579999999999996,0.06099999999999997,0.0020999999999999908,28.749199444444447
0.06646666666666666,0.007400000000000018,0.0857666666666667,0.06056666666666667,0.001700000000000007,28.999189444444443
0.06686666666666664,0.007599999999999982,0.08626666666666667,0.06113333333333333,0.0016999999999999932,29.24918388888889
0.06683333333333333,0.008133333333333326,0.0865,0.062299999999999994,0.00233333333333334,29.499177222222222
0.06666666666666668,0.008000000000000021,0.0867,0.06133333333333332,0.0023666666666666974,29.749171111111114
0.06650000000000002,0.007500000000000007,0.08646666666666668,0.06103333333333334,0.0010000000000000148,29.999164166666667
0.0665,0.006033333333333349,0.08596666666666669,0.06096666666666667,0.0016666666666666913,30.249157500000003
0.06619999999999998,0.005966666666666648,0.08516666666666667,0.06059999999999999,0.0001666666666666622,30.49915027777778
0.0662333333333333,0.006733333333333341,0.08540000000000005,0.06153333333333334,0.000800000000000009,30.749143611111112
0.06629999999999997,0.006533333333333308,0.08603333333333332,0.06086666666666665,0.001366666666666655,30.99913611111111
0.06536666666666667,0.005600000000000022,0.08440000000000002,0.05969999999999999,0.0,31.249129444444442
0.06456666666666667,0.004133333333333336,0.08523333333333334,0.058933333333333324,0.0,31.499123055555554
0.06510000000000005,0.004333333333333356,0.08480000000000004,0.05973333333333333,0.0,31.74911611111111
0.06593333333333334,0.00466666666666668,0.08566666666666672,0.06023333333333336,0.0,31.999109166666667
0.06630000000000003,0.005566666666666664,0.0862,0.06033333333333332,0.0007333333333333497,32.24910361111111
0.06696666666666665,0.006499999999999992,0.08749999999999997,0.06109999999999999,0.0011666666666666492,32.499095555555556
0.06676666666666668,0.005133333333333323,0.08733333333333333,0.06106666666666667,0.0007333333333333081,32.749090555555554
0.06700000000000003,0.005466666666666689,0.08743333333333336,0.06060000000000004,0.0006000000000000311,32.99908222222222
0.06740000000000003,0.005966666666666662,0.08736666666666669,0.060999999999999985,0.0007666666666666655,33.24907583333333
0.06720000000000001,0.006033333333333335,0.08753333333333332,0.06096666666666667,0.0010333333333333306,33.499069166666665
0.06693333333333334,0.0055333333333333345,0.08793333333333334,0.061200000000000004,0.00030000000000002247,33.7490625
0.06716666666666665,0.00626666666666667,0.08840000000000003,0.06159999999999999,0.0004333333333333411,33.99905583333333
0.06739999999999999,0.006133333333333324,0.0885,0.06159999999999999,0.0007999999999999813,34.249047777777776
0.06673333333333334,0.005066666666666664,0.08790000000000003,0.06073333333333336,0.00010000000000000286,34.49904138888889
0.06773333333333333,0.006866666666666646,0.08896666666666662,0.0624333333333333,0.000733333333333322,34.74903555555556
0.06716666666666667,0.006233333333333355,0.08889999999999999,0.062133333333333304,0.0009333333333333138,34.999026944444445
0.06750000000000003,0.0065000000000000335,0.08906666666666668,0.06196666666666667,0.0014666666666666717,35.24902277777778
0.06736666666666664,0.00573333333333334,0.08823333333333332,0.06133333333333334,0.0,35.49901416666667
0.06796666666666669,0.006733333333333355,0.0894,0.06276666666666668,0.0015333333333333171,35.74901027777778
0.06790000000000002,0.0071666666666666545,0.09013333333333332,0.06263333333333329,0.0016666666666666358,35.999003333333334
0.06800000000000002,0.006900000000000003,0.09000000000000004,0.06283333333333331,0.0013999999999999985,36.24899722222222
0.06770000000000002,0.006533333333333308,0.09019999999999999,0.06253333333333334,0.0012999999999999817,36.49899027777778
0.06806666666666669,0.007033333333333336,0.09053333333333333,0.06246666666666667,0.0015666666666666745,36.748980277777775
0.06790000000000002,0.006900000000000003,0.09000000000000002,0.06286666666666665,0.0011666666666666492,36.998975
0.06783333333333329,0.007333333333333317,0.09109999999999997,0.0629333333333333,0.0016666666666666358,37.24896777777778
0.0673666666666667,0.006200000000000039,0.08983333333333339,0.062033333333333315,0.0009666666666666851,37.49896138888889
0.06773333333333335,0.0063,0.09133333333333334,0.061900000000000024,0.0016333333333333477,37.74895305555555
0.06780000000000001,0.006933333333333333,0.09053333333333334,0.0631333333333333,0.0012333333333333224,37.99894861111111
0.06783333333333333,0.006433333333333333,0.09089999999999998,0.06266666666666665,0.0009333333333333277,38.24894111111111
0.0682,0.007066666666666652,0.09166666666666669,0.06376666666666668,0.0018333333333333118,38.498937222222224
0.06783333333333333,0.007099999999999995,0.09126666666666663,0.06353333333333333,0.0005333333333333301,38.74893055555555
0.0676666666666667,0.005600000000000008,0.09113333333333333,0.062066666666666645,0.0013333333333333253,38.998921111111116
0.06753333333333338,0.0060666666666666785,0.09093333333333338,0.06273333333333335,0.0013999999999999985,39.248915277777776
0.06680000000000003,0.005000000000000018,0.0901666666666667,0.06156666666666666,0.0001333333333333464,39.4989075
0.06703333333333333,0.005566666666666678,0.09156666666666671,0.06219999999999998,0.0008000000000000229,39.74890111111111
0.06659999999999999,0.005233333333333326,0.09130000000000002,0.061799999999999966,0.00043333333333332724,39.998893888888894
0.06640000000000001,0.005433333333333332,0.09090000000000004,0.06196666666666667,0.0004333333333333411,40.24888722222222
0.06606666666666669,0.005566666666666678,0.09043333333333328,0.06133333333333332,6.66666666666732e-05,40.49888083333333
0.06613333333333335,0.005333333333333343,0.09006666666666668,0.06096666666666667,0.0,40.748873611111115
0.0661,0.005033333333333334,0.08966666666666666,0.06156666666666667,0.0,40.998867222222216
0.06619999999999998,0.0058,0.09193333333333334,0.06206666666666666,0.0006000000000000033,41.24885944444444
0.06666666666666668,0.006000000000000019,0.0907,0.06266666666666668,0.000533333333333344,41.49885305555556
0.06653333333333336,0.006566666666666679,0.09116666666666667,0.06313333333333337,0.0005000000000000004,41.748846666666665
0.06653333333333336,0.00520000000000001,0.0911666666666667,0.06196666666666664,0.00033333333333333826,41.99883833333333
0.06596666666666665,0.005166666666666653,0.09083333333333335,0.062166666666666676,0.0,42.24883416666667
0.067,0.007200000000000026,0.09233333333333335,0.06363333333333335,0.0009000000000000119,42.49882638888889
0.06663333333333334,0.005766666666666642,0.09223333333333335,0.0631,0.0003000000000000086,42.748818888888884
0.0657,0.005833333333333343,0.0907666666666667,0.06266666666666669,0.0,42.99881222222222
0.06680000000000001,0.006033333333333335,0.09329999999999998,0.06283333333333328,0.0007999999999999952,43.248807777777785
0.06639999999999999,0.005333333333333315,0.09246666666666667,0.06333333333333335,0.0002333333333333354,43.498798611111106
0.06623333333333334,0.0061666666666666675,0.09316666666666668,0.06353333333333336,0.00020000000000000573,43.74879194444445
0.06676666666666665,0.006733333333333327,0.09253333333333331,0.06383333333333334,0.000633333333333333,43.998783333333336
0.06623333333333335,0.005900000000000016,0.09226666666666668,0.06296666666666666,0.0009666666666666712,44.248780833333335
0.0663,0.005333333333333357,0.09153333333333336,0.06286666666666668,3.333333333334354e-05,44.49877138888888
0.06629999999999997,0.006166666666666654,0.09283333333333332,0.06359999999999999,0.0,44.74876416666667
0.0663333333333333,0.006099999999999994,0.09243333333333331,0.06273333333333336,0.00020000000000000573,44.99875861111111
0.06659999999999998,0.006366666666666659,0.0931333333333333,0.06396666666666666,0.0005999999999999756,45.24874944444444
0.06683333333333331,0.006666666666666654,0.09276666666666665,0.06396666666666669,0.0007666666666666655,45.49874666666667
0.06670000000000001,0.006366666666666673,0.09329999999999997,0.06433333333333333,0.0008333333333333248,45.74873972222222
0.06646666666666663,0.006766666666666685,0.0930666666666667,0.0639,0.0005333333333333301,45.99873305555556
0.06659999999999999,0.006600000000000009,0.09386666666666665,0.0637666666666667,0.0016000000000000042,46.24872722222222
0.06683333333333334,0.007099999999999995,0.09463333333333336,0.06489999999999997,0.0012333333333333502,46.49871861111111
0.0669333333333333,0.006699999999999998,0.09453333333333334,0.06446666666666669,0.0012999999999999817,46.748713611111114
0.06663333333333334,0.007466666666666691,0.0949,0.06503333333333332,0.0009333333333333277,46.99870722222222
0.067,0.007566666666666666,0.09553333333333333,0.06509999999999999,0.0015666666666666607,47.24869972222222
0.06653333333333332,0.006166666666666654,0.09466666666666666,0.06339999999999997,0.0008666666666666545,47.498691111111114
0.06649999999999999,0.006499999999999978,0.0941,0.06493333333333333,0.0007666666666666377,47.748686111111105
0.06689999999999997,0.006033333333333307,0.09416666666666663,0.06353333333333332,0.0009000000000000119,47.99867972222222
0.06713333333333334,0.007866666666666675,0.09519999999999999,0.06453333333333337,0.0010333333333333306,48.248670555555556
0.06720000000000001,0.00739999999999999,0.09523333333333334,0.06463333333333335,0.0012333333333333224,48.498666388888886
0.06723333333333334,0.00799999999999998,0.09543333333333331,0.06516666666666665,0.001433333333333342,48.74865611111112
0.0669,0.007300000000000001,0.09496666666666669,0.06543333333333333,0.0011333333333333195,48.99865277777778
0.06683333333333334,0.006666666666666682,0.09480000000000001,0.06380000000000001,0.0011333333333333473,49.248642777777775
0.06696666666666666,0.00633333333333333,0.09476666666666665,0.06400000000000002,0.0006666666666666765,49.49863722222223
0.06683333333333333,0.007099999999999995,0.09450000000000003,0.06383333333333333,0.00043333333333332724,49.748629722222226
0.06663333333333334,0.006900000000000017,0.09390000000000003,0.06489999999999997,0.0004333333333333411,49.998624444444445
0.06673333333333334,0.006499999999999992,0.0948,0.06366666666666668,0.00043333333333332724,50.24861694444445
0.0668666666666667,0.00756666666666668,0.09516666666666669,0.06436666666666667,0.0016666666666666635,50.49861055555555
0.06693333333333333,0.006733333333333313,0.09483333333333334,0.06393333333333333,0.0009333333333333277,50.748603333333335
0.06656666666666666,0.00786666666666666,0.09566666666666668,0.06466666666666665,0.0011000000000000176,50.99859583333333
0.06696666666666667,0.00736666666666666,0.09540000000000001,0.0645,0.0009333333333333138,51.24859055555556
0.06660000000000003,0.007066666666666679,0.09503333333333334,0.06376666666666668,0.0007000000000000062,51.49858305555556
0.06653333333333333,0.006033333333333321,0.0948,0.06410000000000002,0.0007999999999999952,51.748575833333334
0.06656666666666669,0.007166666666666668,0.09510000000000002,0.06436666666666668,0.0015666666666666884,51.99857
0.06623333333333331,0.0063666666666666455,0.09490000000000001,0.06269999999999998,0.0005999999999999894,52.24856305555555
0.06590000000000001,0.005466666666666675,0.09440000000000001,0.06306666666666666,0.0,52.498557777777776
0.06626666666666667,0.007133333333333325,0.09423333333333336,0.06333333333333335,0.00026666666666666505,52.74855
0.06553333333333333,0.004766666666666655,0.09263333333333335,0.06233333333333335,0.0,52.99854333333333
0.06590000000000003,0.006266666666666643,0.09489999999999997,0.06279999999999998,0.0004666666666666569,53.24853805555556
0.06536666666666668,0.005333333333333315,0.0938333333333333,0.06269999999999998,0.0,53.49853166666667
0.06563333333333334,0.005066666666666636,0.0936,0.06229999999999998,0.0,53.748525
0.06593333333333336,0.006466666666666676,0.09426666666666662,0.06319999999999999,0.0006000000000000033,53.998515833333336
0.06593333333333334,0.006633333333333324,0.09443333333333331,0.06313333333333332,6.66666666666732e-05,54.24851277777778
0.06626666666666667,0.006433333333333305,0.09476666666666664,0.062100000000000016,0.00010000000000000286,54.49850222222222
0.06703333333333338,0.008000000000000007,0.09656666666666665,0.0644,0.0013000000000000372,54.74849833333334
0.06633333333333334,0.0066000000000000225,0.09616666666666666,0.06323333333333332,0.0007000000000000062,54.99848777777778
0.06636666666666666,0.0068000000000000005,0.0947,0.0628,0.0007666666666666655,55.248486111111106
0.06626666666666667,0.006066666666666665,0.09469999999999998,0.06383333333333333,0.00013333333333330477,55.498475
0.06613333333333335,0.005866666666666673,0.09493333333333331,0.06316666666666665,0.0006666666666666765,55.748469166666666
0.06573333333333332,0.005999999999999978,0.09433333333333334,0.06266666666666669,0.00013333333333333253,55.99846222222222
0.06630000000000003,0.0067000000000000115,0.09473333333333336,0.06286666666666668,0.0010333333333333306,56.24845527777778
0.06586666666666667,0.006199999999999983,0.09429999999999998,0.06269999999999996,0.0002666666666666512,56.498448611111115
0.06583333333333338,0.006000000000000019,0.09430000000000002,0.06183333333333335,0.0,56.7484425
0.06553333333333335,0.0056333333333333235,0.09383333333333334,0.06120000000000002,0.0,56.99843472222222
0.06593333333333333,0.006133333333333352,0.09493333333333336,0.062400000000000025,0.0008333333333333387,57.24842777777778
0.06653333333333336,0.007233333333333328,0.0947,0.06356666666666666,0.0010666666666666602,57.498422222222224
0.06623333333333337,0.006900000000000017,0.09436666666666668,0.06266666666666665,0.000899999999999998,57.74841861111111
0.0660666666666667,0.006833333333333344,0.0948666666666667,0.062266666666666706,0.0003000000000000086,57.99840777777778
0.06613333333333336,0.0068999999999999895,0.09666666666666669,0.06296666666666666,0.0005666666666666736,58.248404722222226
0.06620000000000002,0.006433333333333319,0.09483333333333337,0.06263333333333333,0.0010333333333333444,58.498393888888884
0.0658,0.0065333333333333216,0.09403333333333341,0.06223333333333336,0.0,58.748392499999994
0.06586666666666667,0.0060666666666666785,0.0956333333333333,0.061866666666666695,0.0,58.99838111111111
0.06620000000000004,0.0061666666666666675,0.09460000000000002,0.06220000000000003,0.0003666666666666679,59.248376666666665
0.06573333333333337,0.005366666666666672,0.09433333333333332,0.061133333333333345,0.0,59.49836861111111
0.06670000000000004,0.006299999999999986,0.09540000000000001,0.0625,0.0013333333333333391,59.74836555555556
0.06713333333333331,0.0076000000000000095,0.09486666666666661,0.06293333333333335,0.0012333333333333224,59.9983575
0.06696666666666666,0.006066666666666665,0.09483333333333334,0.06200000000000001,0.0003999999999999976,60.24834861111111
0.06683333333333334,0.006666666666666682,0.09449999999999999,0.06186666666666664,6.66666666666732e-05,60.49834138888889
0.067,0.0062666666666666565,0.09463333333333329,0.06220000000000003,0.0008333333333333248,60.748335555555556
0.06596666666666666,0.0054333333333333456,0.09330000000000006,0.059766666666666676,0.0,60.99832777777778
0.06639999999999996,0.0057333333333333125,0.09389999999999996,0.061233333333333334,0.0003333333333333244,61.24832083333333
0.06680000000000001,0.005799999999999986,0.09369999999999996,0.0601,0.00019999999999999185,61.498315000000005
0.06709999999999999,0.006499999999999978,0.09413333333333332,0.06119999999999998,0.0006333333333333191,61.748306944444444
0.06663333333333332,0.005766666666666642,0.09396666666666664,0.05993333333333334,0.0003000000000000086,61.99830305555555
0.06676666666666665,0.006566666666666665,0.09406666666666665,0.060433333333333325,0.0,62.24829472222223
0.06699999999999999,0.00626666666666667,0.09373333333333332,0.060966666666666655,0.00013333333333333253,62.49829027777778
0.06653333333333335,0.005966666666666662,0.09333333333333331,0.06023333333333335,0.0,62.748283888888885
0.06656666666666668,0.004733333333333353,0.0938666666666667,0.058733333333333346,1.3877787807814457e-17,62.99827333333334
0.06670000000000001,0.0060999999999999804,0.09356666666666666,0.060166666666666646,0.0,63.248267500000004
0.06626666666666667,0.005666666666666667,0.09303333333333333,0.05993333333333334,3.333333333332966e-05,63.498261666666664
0.06609999999999999,0.00626666666666667,0.09233333333333335,0.05996666666666667,0.0,63.74825388888889
0.06563333333333331,0.006666666666666668,0.09256666666666667,0.06013333333333333,0.0,63.99824638888889
0.06623333333333334,0.005699999999999969,0.09246666666666667,0.05936666666666665,0.0,64.2482425
0.06589999999999996,0.005299999999999999,0.09249999999999997,0.05920000000000003,0.0,64.49823611111111
0.0665333333333333,0.007166666666666641,0.094,0.060299999999999965,0.0009333333333333138,64.74822694444444
0.06603333333333332,0.005600000000000022,0.09240000000000002,0.05973333333333332,0.0,64.99822055555556
0.06609999999999996,0.005866666666666673,0.09290000000000001,0.06,0.0004666666666666708,65.2482125
0.0659,0.00626666666666667,0.09303333333333334,0.05956666666666667,0.0,65.49820805555555
0.0659,0.0061666666666666675,0.09393333333333333,0.05996666666666668,0.0,65.74820305555555
0.06596666666666666,0.005866666666666687,0.09286666666666667,0.05919999999999999,0.0,65.9981936111111
0.06613333333333331,0.006633333333333324,0.09293333333333335,0.05933333333333331,0.0,66.24818666666667
