PERMETHRIN_PERM4,PERMETHRIN_CYPERM2,PERMETHRIN_PERM7,PERMETHRIN_CISPERM1,TIME[H]
0.04056666666666664,0.0,0.06763333333333338,0.0,20.99940722222222
0.0402333333333334,0.0,0.06763333333333332,0.0,21.249401388888888
0.04363333333333336,0.0,0.07113333333333333,0.0,21.499391666666668
0.04523333333333329,0.0,0.07449999999999996,0.0,21.749388333333332
0.046433333333333326,0.0,0.07786666666666664,0.0,21.999378888888888
0.04740000000000005,0.0,0.08076666666666665,0.0,22.249371944444444
0.04953333333333332,0.0,0.08216666666666672,0.0,22.49936472222222
0.04960000000000009,0.0,0.0865333333333334,0.0,22.749359166666668
0.05073333333333335,0.0,0.08673333333333338,0.0,22.999350555555555
0.05233333333333329,0.0,0.08813333333333329,0.0,23.2493475
0.05286666666666673,0.0,0.09513333333333329,0.0,23.499338333333334
0.055399999999999894,0.0,0.09393333333333326,0.0,23.74933111111111
0.05653333333333338,0.0,0.09986666666666671,0.0,23.99932861111111
0.05813333333333337,0.0,0.10290000000000005,0.0,24.249319166666666
0.0586666666666667,0.0,0.10170000000000001,0.0,24.49931472222222
0.058600000000000096,0.0,0.10513333333333336,0.0,24.749306944444445
0.06236666666666668,0.0,0.10713333333333341,0.0,24.999298055555556
0.059766666666666746,0.0,0.10916666666666675,0.0,25.249293333333334
0.06193333333333334,0.0,0.11303333333333337,0.0,25.499284444444445
0.06389999999999996,0.0,0.11479999999999996,0.0,25.749277777777777
0.06313333333333332,0.0,0.11369999999999997,0.0,25.999271111111113
0.06566666666666676,0.0,0.11736666666666673,0.0,26.249264166666666
0.06493333333333334,0.0,0.1191666666666667,0.0,26.49926027777778
0.06659999999999994,0.0,0.1237333333333333,0.0,26.74925027777778
0.06740000000000002,0.0,0.12459999999999999,0.0,26.999244722222222
0.0686,0.0,0.12546666666666662,0.0,27.249235833333334
0.06876666666666664,0.0,0.1262333333333333,0.0,27.49923027777778
0.07049999999999995,0.0,0.13059999999999994,0.0,27.749223055555554
0.07239999999999996,0.0,0.1308333333333333,0.0,27.99921722222222
0.07373333333333337,0.0,0.1348666666666667,0.0,28.249211388888888
0.07763333333333328,0.0,0.1389333333333333,0.0,28.499205833333335
0.08039999999999997,0.0,0.14349999999999996,0.0,28.749199444444447
0.08006666666666667,0.0,0.14466666666666667,0.0,28.999189444444443
0.07866666666666661,0.0,0.14390000000000003,0.0,29.24918388888889
0.08129999999999998,0.0,0.1476666666666666,0.0,29.499177222222222
0.08303333333333335,0.0,0.1499333333333333,0.0,29.749171111111114
0.08440000000000003,0.0,0.15100000000000013,0.0,29.999164166666667
0.08609999999999995,0.0,0.15489999999999998,0.0,30.249157500000003
0.08546666666666666,0.0,0.15383333333333335,0.0,30.49915027777778
0.08523333333333327,0.0,0.15339999999999993,0.0,30.749143611111112
0.08496666666666663,0.0,0.15463333333333323,0.0,30.99913611111111
0.08699999999999997,0.0,0.1573,0.0,31.249129444444442
0.08803333333333335,0.0,0.16060000000000002,0.0,31.499123055555554
0.08710000000000001,0.0,0.1593,0.0,31.74911611111111
0.08716666666666661,0.0,0.16029999999999994,0.0,31.999109166666667
0.08860000000000001,0.0,0.16193333333333337,0.0,32.24910361111111
0.09043333333333342,0.0,0.16426666666666673,0.0,32.499095555555556
0.09443333333333334,0.0,0.1707666666666667,0.0,32.749090555555554
0.09363333333333332,0.0,0.16990000000000002,0.0,32.99908222222222
0.09493333333333331,0.0,0.16943333333333327,0.0,33.24907583333333
0.09646666666666676,0.0,0.17276666666666673,0.0,33.499069166666665
0.09733333333333333,0.0,0.17593333333333333,0.0,33.7490625
0.09683333333333335,0.0,0.1747,0.0,33.99905583333333
0.09756666666666663,0.0,0.17776666666666663,0.0,34.249047777777776
0.10109999999999997,0.0,0.17986666666666662,0.0,34.49904138888889
0.10003333333333331,0.0,0.17950000000000005,0.0,34.74903555555556
0.09879999999999989,0.0,0.1801333333333332,0.0,34.999026944444445
0.09863333333333332,0.0,0.1799666666666667,0.0,35.24902277777778
0.10039999999999993,0.0,0.1816333333333333,0.0,35.49901416666667
0.10190000000000005,0.0,0.1839,0.0,35.74901027777778
0.10146666666666662,0.0,0.1832,0.0,35.999003333333334
0.10156666666666672,0.0,0.18309999999999996,0.0,36.24899722222222
0.10423333333333332,0.0,0.1864000000000001,0.0,36.49899027777778
0.10323333333333329,0.0,0.18543333333333323,0.0,36.748980277777775
0.10330000000000003,0.0,0.1863666666666667,0.0,36.998975
0.10369999999999996,0.0,0.18746666666666667,0.0,37.24896777777778
0.10520000000000004,0.0,0.18846666666666675,0.0,37.49896138888889
0.10489999999999997,0.0,0.1903,0.0,37.74895305555555
0.10366666666666668,0.0,0.18853333333333333,0.0,37.99894861111111
0.10416666666666669,0.0,0.18723333333333325,0.0,38.24894111111111
0.10516666666666669,0.0,0.18946666666666673,0.0,38.498937222222224
0.10873333333333324,0.0,0.19446666666666662,0.0,38.74893055555555
0.09399999999999997,0.0,0.17816666666666653,0.0,38.998921111111116
0.09583333333333338,0.0,0.1790666666666667,0.0,39.248915277777776
0.10266666666666674,0.0,0.18670000000000003,0.0,39.4989075
0.1079333333333333,0.0,0.19293333333333326,0.0,39.74890111111111
0.10883333333333325,0.0,0.19326666666666656,0.0,39.998893888888894
0.10813333333333333,0.0,0.1930333333333333,0.0,40.24888722222222
0.1106,0.0,0.19489999999999993,0.0,40.49888083333333
0.11279999999999993,0.0,0.19553333333333336,0.0,40.748873611111115
0.11650000000000002,0.0,0.19700000000000004,0.0,40.998867222222216
0.11079999999999995,0.0,0.19533333333333336,0.0,41.24885944444444
0.11350000000000002,0.0,0.19663333333333335,0.0,41.49885305555556
0.11293333333333336,0.0,0.1968333333333334,0.0,41.748846666666665
0.11613333333333326,0.0,0.19973333333333337,0.0,41.99883833333333
0.11646666666666669,0.0,0.1992666666666668,0.0,42.24883416666667
0.10973333333333335,0.0,0.19223333333333342,0.0,42.49882638888889
0.1046333333333333,0.0,0.18823333333333336,0.0,42.748818888888884
0.10593333333333327,0.0,0.188,0.0,42.99881222222222
0.10956666666666665,0.0,0.19453333333333328,0.0,43.248807777777785
0.11743333333333333,0.0,0.20073333333333332,0.0,43.498798611111106
0.11826666666666669,0.0,0.20326666666666665,0.0,43.74879194444445
0.11929999999999999,0.0,0.20250000000000004,0.0,43.998783333333336
0.12029999999999999,0.0,0.20356666666666665,0.0,44.248780833333335
0.11993333333333331,0.0,0.2007333333333333,0.0,44.49877138888888
0.12126666666666669,0.0,0.20366666666666672,0.0,44.74876416666667
0.12313333333333326,0.0,0.2064333333333333,0.0,44.99875861111111
0.12109999999999999,0.0,0.2047,0.0,45.24874944444444
0.12396666666666667,0.0,0.20436666666666675,0.0,45.49874666666667
0.12236666666666662,0.0,0.20453333333333334,0.0,45.74873972222222
0.12510000000000004,0.0,0.20590000000000003,0.0,45.99873305555556
0.12736666666666666,0.0,0.2067333333333334,0.0,46.24872722222222
0.12490000000000004,0.0,0.2093,0.0,46.49871861111111
0.12250000000000005,0.0,0.2045333333333333,0.0,46.748713611111114
0.12613333333333332,0.0,0.20923333333333333,0.0,46.99870722222222
0.1273666666666666,0.0,0.20529999999999995,0.0,47.24869972222222
0.12636666666666668,0.0,0.20866666666666672,0.0,47.498691111111114
0.12599999999999997,0.0,0.20776666666666663,0.0,47.748686111111105
0.12689999999999996,0.0,0.2057666666666667,0.0,47.99867972222222
0.12873333333333337,0.0,0.20779999999999998,0.0,48.248670555555556
0.1300333333333333,0.0,0.20829999999999996,0.0,48.498666388888886
0.1310666666666667,0.0,0.20813333333333342,0.0,48.74865611111112
0.13206666666666667,0.0,0.20936666666666665,0.0,48.99865277777778
0.1321666666666667,0.0,0.20976666666666666,0.0,49.248642777777775
0.13110000000000005,0.0,0.2100333333333333,0.0,49.49863722222223
0.13369999999999996,0.0,0.21010000000000004,0.0,49.748629722222226
0.13223333333333334,0.0,0.21000000000000005,0.0,49.998624444444445
0.13193333333333332,0.0,0.21009999999999998,0.0,50.24861694444445
0.13430000000000003,0.0,0.2093666666666667,0.0,50.49861055555555
0.1311333333333333,0.0,0.20669999999999997,0.0,50.748603333333335
0.13283333333333333,0.0,0.20909999999999998,0.0,50.99859583333333
0.13133333333333336,0.0,0.20720000000000005,0.0,51.24859055555556
0.13529999999999992,0.0,0.21146666666666664,0.0,51.49858305555556
0.13209999999999997,0.0,0.20746666666666666,0.0,51.748575833333334
0.1361333333333333,0.0,0.21009999999999998,0.0,51.99857
0.13413333333333333,0.0,0.20749999999999996,0.0,52.24856305555555
0.1319333333333333,0.0,0.20879999999999993,0.0,52.498557777777776
0.1336000000000001,0.0,0.2088000000000001,0.0,52.74855
0.1362,0.0,0.2097,0.0,52.99854333333333
0.13486666666666672,0.0,0.2073,0.0,53.24853805555556
0.1327666666666667,0.0,0.20739999999999997,0.0,53.49853166666667
0.13530000000000003,0.0,0.20843333333333336,0.0,53.748525
0.13380000000000003,0.0,0.20613333333333328,0.0,53.998515833333336
0.1327666666666667,0.0,0.2054333333333333,0.0,54.24851277777778
0.1352666666666667,0.0,0.20763333333333334,0.0,54.49850222222222
0.13416666666666663,0.0,0.20806666666666665,0.0,54.74849833333334
0.13579999999999995,0.0,0.20669999999999997,0.0,54.99848777777778
0.1301666666666667,0.0,0.20386666666666664,0.0,55.248486111111106
0.13613333333333336,0.0,0.2084,0.0,55.498475
0.13523333333333334,0.0,0.20756666666666676,0.0,55.748469166666666
0.13650000000000004,0.0,0.20996666666666666,0.0,55.99846222222222
0.14106666666666667,0.0,0.20996666666666663,0.0,56.24845527777778
0.13353333333333336,0.0,0.2051000000000001,0.0,56.498448611111115
0.13596666666666662,0.0,0.20703333333333324,0.0,56.7484425
0.13863333333333333,0.0,0.20869999999999994,0.0,56.99843472222222
0.13366666666666668,0.0,0.20509999999999992,0.0,57.24842777777778
0.13866666666666663,0.0,0.2076333333333333,0.0,57.498422222222224
0.13793333333333332,0.0,0.2082333333333333,0.0,57.74841861111111
0.13766666666666663,0.0,0.20659999999999998,0.0,57.99840777777778
0.1360666666666666,0.0,0.20506666666666656,0.0,58.248404722222226
0.14033333333333337,0.0,0.20683333333333337,0.0,58.498393888888884
0.13986666666666667,0.0,0.2066333333333333,0.0,58.748392499999994
0.1389666666666666,0.0,0.2066999999999999,0.0,58.99838111111111
0.14196666666666663,0.0,0.2089333333333333,0.0,59.248376666666665
0.13833333333333342,0.0,0.2064333333333333,0.0,59.49836861111111
0.13936666666666658,0.0,0.20729999999999998,0.0,59.74836555555556
0.13996666666666666,0.0,0.2071333333333333,0.0,59.9983575
0.14136666666666664,0.0,0.20919999999999994,0.0,60.24834861111111
0.14123333333333335,0.0,0.2075,0.0,60.49834138888889
0.1408,0.0,0.20649999999999988,0.0,60.748335555555556
0.14256666666666673,0.0,0.2089666666666667,0.0,60.99832777777778
0.14143333333333336,0.0,0.20553333333333323,0.0,61.24832083333333
0.14616666666666675,0.0,0.20693333333333339,0.0,61.498315000000005
0.14270000000000005,0.0,0.20690000000000003,0.0,61.748306944444444
0.1411666666666667,0.0,0.20410000000000003,0.0,61.99830305555555
0.14220000000000008,0.0,0.2084000000000001,0.0,62.24829472222223
0.14409999999999998,0.0,0.20556666666666665,0.0,62.49829027777778
0.14150000000000001,0.0,0.20490000000000008,0.0,62.748283888888885
0.14146666666666663,0.0,0.2063666666666666,0.0,62.99827333333334
0.14299999999999988,0.0,0.20519999999999997,0.0,63.248267500000004
0.14209999999999998,0.0,0.20463333333333336,0.0,63.498261666666664
0.1439,0.0,0.20386666666666672,0.0,63.74825388888889
0.14183333333333334,0.0,0.20403333333333326,0.0,63.99824638888889
0.14489999999999995,0.0,0.20686666666666667,0.0,64.2482425
0.1454333333333333,0.0,0.20623333333333332,0.0,64.49823611111111
0.14376666666666663,0.0,0.20370000000000002,0.0,64.74822694444444
0.14493333333333336,0.0,0.20323333333333332,0.0,64.99822055555556
0.14380000000000007,0.0,0.20236666666666678,0.0,65.2482125
0.14309999999999998,0.0,0.2026666666666667,0.0,65.49820805555555
0.14316666666666666,0.0,0.20333333333333337,0.0,65.74820305555555
0.1439666666666667,0.0,0.2031666666666666,0.0,65.9981936111111
0.14573333333333333,0.0,0.20446666666666663,0.0,66.24818666666667
0.14716666666666667,0.0,0.20299999999999996,0.0,66.49817916666667
0.14666666666666667,0.0,0.20500000000000002,0.0,66.748175
0.1472999999999999,0.0,0.20433333333333323,0.0,66.99816916666667
0.1476666666666667,0.0,0.20443333333333327,0.0,67.24816
0.14860000000000004,0.0,0.20216666666666663,0.0,67.4981536111111
0.1453666666666667,0.0,0.20130000000000003,0.0,67.74814611111111
0.1470666666666667,0.0,0.20393333333333327,0.0,67.99814194444444
0.14776666666666666,0.0,0.2041333333333334,0.0,68.24813361111111
0.14890000000000003,0.0,0.20403333333333334,0.0,68.49812638888889
0.1498666666666667,0.0,0.20413333333333333,0.0,68.74811972222223
0.1498666666666667,0.0,0.20379999999999998,0.0,68.99811249999999
0.15006666666666663,0.0,0.20336666666666664,0.0,69.24810833333333
0.1479333333333334,0.0,0.2005666666666667,0.0,69.49809944444445
0.1500333333333333,0.0,0.20286666666666664,0.0,69.74809611111111
0.14936666666666673,0.0,0.2029000000000001,0.0,69.99808888888889
0.15033333333333335,0.0,0.20316666666666663,0.0,70.24808083333333
0.15200000000000002,0.0,0.20273333333333338,0.0,70.498075
0.15106666666666668,0.0,0.2029333333333333,0.0,70.74806805555556
0.15126666666666672,0.0,0.20253333333333334,0.0,70.99805916666666
0.1504333333333334,0.0,0.20153333333333337,0.0,71.24805583333332
0.15116666666666667,0.0,0.2011666666666666,0.0,71.49804583333334
0.15319999999999998,0.0,0.20293333333333322,0.0,71.74803944444444
0.15330000000000002,0.0,0.20299999999999999,0.0,71.99803388888888
0.15563333333333335,0.0,0.20506666666666667,0.0,72.24802694444445
0.15823333333333328,0.0,0.20429999999999998,0.0,72.49802
0.15450000000000005,0.0,0.2060666666666667,0.0,72.74801527777778
0.15393333333333334,0.0,0.2047333333333333,0.0,72.99800833333333
0.15399999999999997,0.0,0.20323333333333332,0.0,73.24799888888889
0.15573333333333325,0.0,0.20406666666666665,0.0,73.49799222222222
0.1568333333333333,0.0,0.2038999999999999,0.0,73.74798611111112
0.15619999999999998,0.0,0.2024,0.0,73.99798361111111
0.1545666666666667,0.0,0.20280000000000006,0.0,74.24797361111112
0.15266666666666664,0.0,0.20036666666666667,0.0,74.49796472222222
0.15733333333333335,0.0,0.20373333333333335,0.0,74.74796027777778
0.15489999999999993,0.0,0.20216666666666672,0.0,74.99795250000001
0.15433333333333332,0.0,0.20046666666666657,0.0,75.24794888888889
0.15526666666666658,0.0,0.20276666666666668,0.0,75.49793999999999
0.15530000000000005,0.0,0.2021666666666666,0.0,75.74793305555556
0.15513333333333332,0.0,0.20043333333333332,0.0,75.9979275
0.1555333333333333,0.0,0.20096666666666663,0.0,76.24791944444445
0.15339999999999995,0.0,0.1985666666666667,0.0,76.49791333333334
0.1568,0.0,0.20026666666666665,0.0,76.74790472222222
0.15573333333333333,0.0,0.2011000000000001,0.0,76.99790222222221
0.1566333333333333,0.0,0.20206666666666662,0.0,77.24789361111111
0.1572333333333333,0.0,0.20233333333333328,0.0,77.49788666666666
0.15679999999999997,0.0,0.2004,0.0,77.74787972222224
0.15693333333333337,0.0,0.19983333333333342,0.0,77.99787305555556
0.15713333333333335,0.0,0.20106666666666667,0.0,78.2478663888889
0.15883333333333335,0.0,0.20009999999999997,0.0,78.4978588888889
0.15589999999999998,0.0,0.19979999999999998,0.0,78.74785305555555
0.15480000000000002,0.0,0.19870000000000002,0.0,78.9978461111111
0.15753333333333336,0.0,0.1998333333333333,0.0,79.24783972222222
0.1587666666666667,0.0,0.20150000000000004,0.0,79.49783333333333
0.16090000000000002,0.0,0.19930000000000006,0.0,79.74782722222223
0.16023333333333337,0.0,0.2013666666666666,0.0,79.99781944444445
0.15893333333333337,0.0,0.19880000000000003,0.0,80.2478125
0.15983333333333333,0.0,0.20010000000000006,0.0,80.49780527777777
0.15746666666666673,0.0,0.1967,0.0,80.7477988888889
0.15746666666666662,0.0,0.19823333333333323,0.0,80.99779166666666
0.15846666666666667,0.0,0.19963333333333336,0.0,81.24778666666667
0.16010000000000002,0.0,0.19909999999999994,0.0,81.49777916666667
0.15923333333333337,0.0,0.19980000000000006,0.0,81.74777194444444
0.15816666666666668,0.0,0.1974333333333333,0.0,81.99776555555556
0.15896666666666665,0.0,0.1982000000000001,0.0,82.24775722222222
0.1624333333333333,0.0,0.19893333333333332,0.0,82.49775388888888
0.15909999999999996,0.0,0.1986,0.0,82.74774444444445
0.16023333333333337,0.0,0.19710000000000003,0.0,82.99774027777778
0.16220000000000007,0.0,0.1986,0.0,83.24773444444443
0.15983333333333333,0.0,0.19843333333333324,0.0,83.49772722222222
0.16033333333333336,0.0,0.1967333333333334,0.0,83.74772083333333
0.16166666666666663,0.0,0.19869999999999993,0.0,83.99771
0.1611,0.0,0.19776666666666667,0.0,84.247705
0.1624,0.0,0.19936666666666664,0.0,84.4976975
0.16446666666666654,0.0,0.19876666666666665,0.0,84.74769055555555
0.16526666666666667,0.0,0.1976,0.0,84.99768361111111
0.16236666666666663,0.0,0.19713333333333335,0.0,85.24767694444444
0.16469999999999999,0.0,0.19849999999999998,0.0,85.49767027777779
0.16226666666666673,0.0,0.19736666666666663,0.0,85.74766361111111
0.16600000000000004,0.0,0.20113333333333333,0.0,85.99765916666666
0.16316666666666668,0.0,0.19656666666666672,0.0,86.24765
0.1666,0.0,0.20199999999999999,0.0,86.49764333333333
0.16513333333333338,0.0,0.19793333333333338,0.0,86.74763666666668
0.16659999999999997,0.0,0.20016666666666671,0.0,86.99763055555555
0.16596666666666665,0.0,0.1983999999999999,0.0,87.24762305555556
0.16523333333333334,0.0,0.19760000000000005,0.0,87.49761583333334
0.1661,0.0,0.19826666666666656,0.0,87.74761055555555
0.16636666666666666,0.0,0.19906666666666667,0.0,87.99760638888888
0.16953333333333329,0.0,0.20076666666666668,0.0,88.24759944444445
0.16573333333333334,0.0,0.19820000000000004,0.0,88.49759055555556
0.16890000000000002,0.0,0.1999666666666667,0.0,88.7475838888889
0.16893333333333335,0.0,0.19976666666666668,0.0,88.99757694444445
0.16713333333333344,0.0,0.19936666666666678,0.0,89.24756916666666
0.16823333333333332,0.0,0.19866666666666657,0.0,89.49756777777777
0.16893333333333338,0.0,0.20036666666666664,0.0,89.74755722222223
0.1675,0.0,0.19793333333333327,0.0,89.99755
0.16929999999999998,0.0,0.19836666666666666,0.0,90.24754166666668
0.1714333333333334,0.0,0.1982999999999999,0.0,90.49753944444444
0.17073333333333343,0.0,0.19816666666666669,0.0,90.74752944444445
0.1694666666666667,0.0,0.19853333333333334,0.0,90.99752277777777
0.17146666666666663,0.0,0.20216666666666658,0.0,91.2475186111111
0.17279999999999995,0.0,0.20143333333333335,0.0,91.49751222222223
0.1733666666666667,0.0,0.19810000000000008,0.0,91.74750277777778
0.17063333333333328,0.0,0.1996333333333333,0.0,91.99749583333333
0.17196666666666663,0.0,0.20076666666666668,0.0,92.24749027777779
0.1743000000000001,0.0,0.2009,0.0,92.49748583333334
0.1724666666666667,0.0,0.2012666666666667,0.0,92.74747555555555
0.17313333333333328,0.0,0.20243333333333338,0.0,92.9974725
0.17600000000000007,0.0,0.20076666666666662,0.0,93.24746305555556
0.1734,0.0,0.2028666666666667,0.0,93.49745694444444
0.17423333333333332,0.0,0.20393333333333327,0.0,93.74745
0.17643333333333336,0.0,0.20516666666666675,0.0,93.9974461111111
0.17653333333333335,0.0,0.2050666666666667,0.0,94.24744
0.17779999999999999,0.0,0.20610000000000003,0.0,94.49743027777778
0.17646666666666674,0.0,0.20443333333333327,0.0,94.74742527777778
0.17873333333333336,0.0,0.20453333333333334,0.0,94.99742027777778
0.17643333333333333,0.0,0.20506666666666662,0.0,95.2474111111111
