LB_PERM4,LB_CYPERM2,LB_PERM7,LB_LCY3,LB_CISPERM1,TIME[H]
1.7814000000000003,0.13660000000000003,1.7841333333333336,0.48829999999999996,0.026500000000000024,19.999433333333336
1.7826666666666666,0.13670000000000002,1.785133333333333,0.49760000000000015,0.026100000000000012,20.249426944444448
1.7856,0.13749999999999998,1.7886000000000002,0.5071000000000001,0.02733333333333335,20.499419166666666
1.7891333333333332,0.13830000000000006,1.7922333333333331,0.5156000000000001,0.02773333333333336,20.7494125
1.7875,0.1383,1.7905000000000002,0.5257666666666666,0.027433333333333337,20.99940722222222
1.7894666666666663,0.1374666666666666,1.7912333333333332,0.5330333333333332,0.025066666666666626,21.249401388888888
1.7924666666666669,0.13813333333333327,1.7945333333333333,0.5430999999999999,0.02753333333333327,21.499391666666668
1.7929000000000002,0.1397,1.7963333333333333,0.5546333333333334,0.02786666666666665,21.749388333333332
1.7964666666666667,0.14040000000000002,1.7988333333333333,0.5627,0.026500000000000024,21.999378888888888
1.7960999999999998,0.1404333333333333,1.7974666666666665,0.5733666666666668,0.0262,22.249371944444444
1.7990333333333335,0.14186666666666664,1.801,0.5841333333333333,0.027900000000000008,22.49936472222222
1.800533333333333,0.1402666666666667,1.8027000000000002,0.5937333333333332,0.02583333333333332,22.749359166666668
1.7999666666666667,0.1392666666666667,1.8032999999999997,0.6034333333333334,0.027533333333333326,22.999350555555555
1.802,0.1408333333333333,1.8059333333333334,0.6143666666666667,0.02646666666666664,23.2493475
1.8027666666666669,0.13943333333333338,1.8053000000000001,0.6254000000000001,0.02736666666666665,23.499338333333334
1.8039666666666665,0.13963333333333333,1.8066,0.6336333333333335,0.02696666666666664,23.74933111111111
1.808066666666667,0.13886666666666667,1.8098999999999998,0.6454,0.026666666666666672,23.99932861111111
1.8084,0.14083333333333328,1.8101,0.6577666666666666,0.027066666666666656,24.249319166666666
1.8105,0.14046666666666666,1.8128,0.6684666666666667,0.028166666666666645,24.49931472222222
1.8096,0.13976666666666657,1.8122,0.6806,0.02699999999999997,24.749306944444445
1.8120999999999998,0.1402,1.8146,0.6894,0.02633333333333332,24.999298055555556
1.8162666666666665,0.14073333333333338,1.8185666666666667,0.7018333333333334,0.027933333333333338,25.249293333333334
1.8137000000000003,0.1418333333333334,1.8154666666666668,0.7117666666666667,0.027700000000000002,25.499284444444445
1.8177,0.14246666666666666,1.8201,0.7226,0.02799999999999997,25.749277777777777
1.817866666666667,0.14243333333333336,1.8186000000000002,0.7317,0.028099999999999986,25.999271111111113
1.8206333333333335,0.14360000000000006,1.8225333333333333,0.7433333333333334,0.02840000000000001,26.249264166666666
1.8238666666666667,0.13866666666666663,1.8253666666666668,0.7541666666666667,0.02849999999999997,26.49926027777778
1.8203666666666671,0.13956666666666673,1.8216333333333332,0.7621666666666668,0.026133333333333342,26.74925027777778
1.8247666666666666,0.1410666666666667,1.8272,0.7724,0.02870000000000003,26.999244722222222
1.8246000000000002,0.14166666666666664,1.8264,0.7827999999999999,0.02749999999999997,27.249235833333334
1.826066666666667,0.1407,1.8287666666666669,0.7908333333333335,0.028033333333333355,27.49923027777778
1.8267000000000002,0.13949999999999993,1.8308666666666669,0.8005666666666666,0.027133333333333287,27.749223055555554
1.8253,0.1391,1.8283333333333331,0.8092666666666666,0.02620000000000003,27.99921722222222
1.8293,0.14046666666666666,1.8317999999999997,0.8182333333333334,0.026533333333333325,28.249211388888888
1.8320000000000003,0.13999999999999999,1.8363666666666665,0.8274666666666666,0.02783333333333335,28.499205833333335
1.8321333333333334,0.14066666666666663,1.8358000000000003,0.8373333333333333,0.028200000000000003,28.749199444444447
1.8321,0.1401333333333334,1.8363666666666667,0.8437000000000001,0.027133333333333343,28.999189444444443
1.8336333333333332,0.14016666666666666,1.8366666666666667,0.8533999999999999,0.027600000000000013,29.24918388888889
1.834733333333333,0.1391666666666667,1.8398333333333334,0.8607000000000001,0.027133333333333343,29.499177222222222
1.8390666666666666,0.14143333333333336,1.8443666666666667,0.8715999999999999,0.027699999999999975,29.749171111111114
1.8377666666666665,0.14079999999999995,1.8427333333333331,0.8800333333333332,0.02856666666666663,29.999164166666667
1.8394,0.14193333333333336,1.8448,0.8879999999999999,0.0267,30.249157500000003
1.8415333333333332,0.14033333333333334,1.8457000000000001,0.8961333333333334,0.02683333333333332,30.49915027777778
1.8421666666666665,0.14046666666666668,1.847,0.9036333333333335,0.026966666666666667,30.749143611111112
1.8451666666666666,0.1409333333333333,1.8502666666666667,0.9138333333333332,0.02786666666666665,30.99913611111111
1.8417666666666668,0.13800000000000004,1.8464333333333331,0.9197666666666667,0.025999999999999995,31.249129444444442
1.8479333333333336,0.1404333333333333,1.8513333333333333,0.9313333333333335,0.027733333333333304,31.499123055555554
1.8476333333333332,0.13900000000000004,1.8507666666666664,0.9373666666666663,0.025066666666666654,31.74911611111111
1.8497666666666666,0.14006666666666667,1.8528666666666669,0.9453666666666667,0.026800000000000018,31.999109166666667
1.848866666666667,0.1389333333333333,1.8542333333333334,0.9545000000000001,0.02626666666666666,32.24910361111111
1.8487999999999998,0.14010000000000003,1.8525,0.9633000000000002,0.028966666666666724,32.499095555555556
1.851,0.1378333333333333,1.8535666666666666,0.9684333333333331,0.030233333333333334,32.749090555555554
1.8527666666666665,0.1384333333333333,1.8559,0.9764333333333335,0.0275333333333333,32.99908222222222
1.8533000000000002,0.14043333333333335,1.8564333333333332,0.9838333333333331,0.02723333333333333,33.24907583333333
1.853166666666667,0.13753333333333334,1.856233333333333,0.9905333333333332,0.026199999999999973,33.499069166666665
1.8557666666666666,0.13963333333333336,1.8569999999999998,0.9989666666666669,0.028699999999999976,33.7490625
1.8562,0.13926666666666662,1.8582999999999998,1.0064000000000002,0.027499999999999997,33.99905583333333
1.8579,0.13939999999999997,1.8599,1.0135333333333332,0.02683333333333332,34.249047777777776
1.8580666666666665,0.13963333333333328,1.8584000000000003,1.0185,0.027666666666666645,34.49904138888889
1.8569333333333333,0.13803333333333337,1.858866666666667,1.0252,0.02660000000000004,34.74903555555556
1.8587666666666665,0.13823333333333337,1.8585,1.0317666666666665,0.02793333333333331,34.999026944444445
1.8589666666666664,0.13726666666666668,1.8607000000000002,1.0374333333333332,0.027300000000000046,35.24902277777778
1.8607333333333334,0.13793333333333338,1.8619666666666665,1.0443666666666667,0.02863333333333337,35.49901416666667
1.8585,0.13743333333333335,1.8592,1.0489000000000002,0.02723333333333336,35.74901027777778
1.8594333333333335,0.13589999999999997,1.8592666666666668,1.053533333333333,0.026400000000000007,35.999003333333334
1.8628333333333331,0.13723333333333337,1.8620333333333332,1.061033333333333,0.02786666666666668,36.24899722222222
1.8627666666666665,0.1403666666666667,1.862566666666667,1.0690666666666666,0.02826666666666669,36.49899027777778
1.8627666666666667,0.13749999999999998,1.8641333333333332,1.0726666666666664,0.02779999999999999,36.748980277777775
1.8569333333333335,0.13379999999999995,1.8558333333333334,1.0726999999999998,0.022933333333333333,36.998975
1.8636666666666666,0.13616666666666663,1.8619999999999999,1.0816333333333332,0.027166666666666672,37.24896777777778
1.8658000000000001,0.13646666666666663,1.8639999999999999,1.0867,0.02573333333333333,37.49896138888889
1.8650000000000002,0.13703333333333334,1.8626999999999998,1.0919666666666665,0.02836666666666668,37.74895305555555
1.8636333333333333,0.13433333333333333,1.860666666666667,1.0952,0.02820000000000003,37.99894861111111
1.8637,0.1357666666666667,1.8612666666666668,1.100566666666667,0.027533333333333354,38.24894111111111
1.8669,0.13623333333333335,1.8635333333333337,1.1071333333333333,0.029333333333333322,38.498937222222224
1.8688333333333331,0.13730000000000006,1.8650333333333329,1.1105666666666667,0.027066666666666683,38.74893055555555
1.8660666666666663,0.13419999999999999,1.8622333333333332,1.1135,0.027999999999999997,38.998921111111116
1.868433333333333,0.1359333333333333,1.8638,1.119533333333333,0.027633333333333315,39.248915277777776
1.8652,0.1327,1.8599333333333334,1.1204666666666667,0.025200000000000028,39.4989075
1.8688000000000002,0.13616666666666666,1.8641333333333332,1.1269666666666667,0.02723333333333336,39.74890111111111
1.871133333333333,0.13593333333333332,1.8659000000000001,1.1294666666666666,0.0267,39.998893888888894
1.8682999999999998,0.13410000000000002,1.863,1.1322333333333332,0.026266666666666688,40.24888722222222
1.8697,0.1350666666666667,1.8643,1.1361333333333332,0.02733333333333332,40.49888083333333
1.8700999999999999,0.1352,1.8643333333333336,1.1368,0.02749999999999997,40.748873611111115
1.8669333333333333,0.13036666666666663,1.8605666666666663,1.1370333333333331,0.02269999999999997,40.998867222222216
1.8725333333333332,0.13473333333333332,1.8674333333333335,1.1442666666666663,0.02620000000000003,41.24885944444444
1.8701666666666668,0.13293333333333338,1.8630666666666666,1.1456999999999997,0.02683333333333332,41.49885305555556
1.8722333333333334,0.1323666666666667,1.8649666666666667,1.1476333333333335,0.02623333333333333,41.748846666666665
1.8706666666666667,0.1292333333333333,1.8640333333333332,1.1475666666666666,0.023633333333333312,41.99883833333333
1.8730666666666662,0.13423333333333334,1.866033333333333,1.1518,0.02783333333333335,42.24883416666667
1.8755,0.13570000000000002,1.8679000000000001,1.1559333333333333,0.027999999999999997,42.49882638888889
1.8726333333333334,0.13333333333333333,1.8646,1.1559999999999997,0.02736666666666665,42.748818888888884
1.8767333333333338,0.13436666666666666,1.8674666666666668,1.1576,0.028666666666666674,42.99881222222222
1.8771333333333333,0.13413333333333335,1.8688,1.1590333333333336,0.02726666666666666,43.248807777777785
1.8747000000000005,0.1343,1.8663,1.1608000000000003,0.026533333333333325,43.498798611111106
1.8774,0.13289999999999996,1.8690666666666667,1.1621666666666663,0.027066666666666628,43.74879194444445
1.8753666666666666,0.1324,1.8667666666666667,1.1625,0.02743333333333331,43.998783333333336
1.8785666666666665,0.1346333333333333,1.8692,1.1630999999999998,0.027133333333333315,44.248780833333335
1.8780666666666668,0.13263333333333335,1.8695666666666668,1.1625666666666665,0.02456666666666668,44.49877138888888
1.8744666666666667,0.13289999999999996,1.866333333333333,1.1644,0.024499999999999966,44.74876416666667
1.877333333333333,0.13376666666666667,1.8695,1.1648333333333334,0.025833333333333347,44.99875861111111
1.878466666666667,0.13316666666666663,1.8690999999999998,1.165,0.025400000000000006,45.24874944444444
1.8803000000000003,0.13566666666666669,1.8711,1.1658333333333335,0.02686666666666665,45.49874666666667
1.8796333333333335,0.13423333333333332,1.8715333333333333,1.1663,0.02559999999999993,45.74873972222222
1.8769,0.13390000000000002,1.8686333333333334,1.1654666666666667,0.025933333333333364,45.99873305555556
1.8783333333333339,0.13343333333333335,1.8694333333333335,1.1649666666666667,0.023100000000000037,46.24872722222222
1.8816333333333335,0.13353333333333328,1.8726333333333334,1.1661000000000001,0.026233333333333303,46.49871861111111
1.8810000000000002,0.13389999999999994,1.8714333333333333,1.1654000000000002,0.025966666666666666,46.748713611111114
1.8794666666666664,0.13376666666666664,1.8716,1.1654333333333333,0.026866666666666705,46.99870722222222
1.878433333333333,0.133,1.8694666666666668,1.1635,0.024499999999999994,47.24869972222222
1.8801333333333334,0.13270000000000004,1.8714000000000002,1.1632666666666667,0.02460000000000001,47.498691111111114
1.8823999999999996,0.13326666666666664,1.8714333333333335,1.1627666666666665,0.02476666666666666,47.748686111111105
1.8784,0.13136666666666663,1.8690999999999998,1.1581000000000001,0.022933333333333333,47.99867972222222
1.8803999999999998,0.13216666666666668,1.8710666666666667,1.1606666666666667,0.024900000000000005,48.248670555555556
1.8786666666666665,0.13129999999999994,1.8693000000000002,1.1579333333333335,0.02493333333333328,48.498666388888886
1.8795000000000004,0.13136666666666671,1.8703,1.1556999999999997,0.023133333333333367,48.74865611111112
1.8808000000000002,0.13076666666666667,1.8718333333333332,1.1545000000000003,0.024899999999999978,48.99865277777778
1.8788333333333331,0.12960000000000005,1.8705,1.1532666666666667,0.021900000000000003,49.248642777777775
1.8797,0.1308,1.8713,1.1532333333333333,0.023233333333333328,49.49863722222223
1.8813666666666664,0.13129999999999997,1.8707333333333331,1.1515666666666666,0.023866666666666647,49.748629722222226
1.8795333333333328,0.13036666666666666,1.8686333333333331,1.1497333333333333,0.02213333333333331,49.998624444444445
1.8804333333333336,0.1301,1.8723999999999998,1.149166666666667,0.02363333333333334,50.24861694444445
1.8784333333333336,0.13029999999999997,1.8672666666666662,1.1465,0.02106666666666665,50.49861055555555
1.8803666666666665,0.13156666666666667,1.8689666666666667,1.1454333333333335,0.02303333333333335,50.748603333333335
1.8821333333333334,0.13000000000000003,1.8689666666666667,1.1441999999999999,0.022733333333333328,50.99859583333333
1.8811,0.13026666666666661,1.8653333333333335,1.1426,0.024599999999999983,51.24859055555556
1.8819666666666668,0.12893333333333332,1.8644333333333336,1.1414333333333335,0.023499999999999993,51.49858305555556
1.8787333333333334,0.1282333333333334,1.8567999999999998,1.137633333333333,0.021433333333333332,51.748575833333334
1.8843999999999999,0.1279666666666667,1.8601333333333332,1.1374333333333333,0.023866666666666675,51.99857
1.8845333333333338,0.12893333333333332,1.8591000000000002,1.1363333333333332,0.02146666666666666,52.24856305555555
1.8844666666666665,0.1286,1.8546000000000005,1.1348333333333334,0.020300000000000012,52.498557777777776
1.8854000000000006,0.128,1.8517666666666666,1.1342,0.021833333333333316,52.74855
1.883,0.12903333333333333,1.8469666666666669,1.1327999999999998,0.021366666666666645,52.99854333333333
1.8847666666666665,0.12749999999999997,1.8451000000000002,1.1308333333333334,0.02093333333333333,53.24853805555556
1.885,0.1262666666666666,1.8407333333333329,1.1302999999999999,0.020366666666666672,53.49853166666667
1.8821000000000003,0.1276,1.8329666666666666,1.1286999999999998,0.01930000000000004,53.748525
1.880066666666667,0.1266,1.826,1.1281333333333334,0.0203666666666667,53.998515833333336
1.8739,0.12663333333333335,1.8154,1.1276000000000002,0.020166666666666666,54.24851277777778
1.8733999999999997,0.1266666666666667,1.8053666666666666,1.1271333333333335,0.01949999999999999,54.49850222222222
1.8751666666666662,0.12626666666666664,1.7928666666666666,1.1275666666666666,0.020033333333333347,54.74849833333334
1.8699333333333334,0.12780000000000008,1.7691666666666668,1.127033333333333,0.020299999999999985,54.99848777777778
1.8661999999999999,0.12689999999999999,1.7449333333333332,1.1273,0.020033333333333347,55.248486111111106
1.8631000000000002,0.12700000000000003,1.7139666666666666,1.1252333333333333,0.01993333333333333,55.498475
1.8585999999999998,0.1251666666666667,1.6729333333333334,1.1255333333333333,0.01953333333333332,55.748469166666666
1.8538,0.12430000000000005,1.6299333333333335,1.125033333333333,0.018000000000000016,55.99846222222222
1.8500333333333334,0.12733333333333335,1.5815333333333335,1.1265999999999998,0.019933333333333303,56.24845527777778
1.8426666666666667,0.12459999999999993,1.527766666666667,1.1252666666666666,0.019433333333333302,56.498448611111115
1.8394666666666666,0.12596666666666667,1.4783666666666666,1.1264333333333334,0.01830000000000001,56.7484425
1.826966666666667,0.12770000000000004,1.4279999999999997,1.1279000000000001,0.01826666666666671,56.99843472222222
1.8177666666666665,0.12376666666666669,1.3839333333333332,1.1253000000000002,0.018033333333333346,57.24842777777778
1.8035333333333332,0.1251,1.3454000000000002,1.1275,0.018199999999999994,57.498422222222224
1.7859666666666667,0.12576666666666667,1.3111,1.1284333333333334,0.01833333333333334,57.74841861111111
1.7631666666666668,0.12399999999999994,1.2798666666666667,1.1283333333333334,0.018699999999999967,57.99840777777778
1.7386000000000001,0.12533333333333332,1.2588333333333337,1.1291666666666667,0.01826666666666668,58.248404722222226
1.7040999999999997,0.12523333333333334,1.2428,1.1300666666666666,0.017799999999999983,58.498393888888884
1.6697333333333335,0.12416666666666662,1.2357333333333331,1.1308666666666667,0.018066666666666648,58.748392499999994
1.6283999999999998,0.12436666666666665,1.2291333333333334,1.1313333333333333,0.017399999999999943,58.99838111111111
1.5840666666666665,0.12396666666666661,1.2297666666666667,1.1318,0.0184333333333333,59.248376666666665
1.5384666666666666,0.12310000000000001,1.2216666666666665,1.132666666666667,0.01733333333333331,59.49836861111111
1.4996666666666667,0.1232,1.2136333333333333,1.1343,0.017066666666666674,59.74836555555556
1.4555333333333336,0.12259999999999996,1.215666666666667,1.134466666666667,0.018000000000000016,59.9983575
1.4194333333333335,0.12290000000000001,1.2137666666666669,1.1349666666666667,0.016733333333333295,60.24834861111111
1.3846666666666667,0.12236666666666665,1.2143333333333333,1.1365666666666667,0.018133333333333335,60.49834138888889
1.3604333333333334,0.12219999999999995,1.2131666666666667,1.1368,0.01796666666666666,60.748335555555556
1.3268666666666669,0.12166666666666667,1.2128666666666668,1.1377333333333335,0.01766666666666669,60.99832777777778
1.3035666666666668,0.1213666666666667,1.2072666666666667,1.1382,0.016666666666666663,61.24832083333333
1.3014999999999999,0.12203333333333338,1.2082666666666668,1.1381333333333332,0.016066666666666674,61.498315000000005
1.2616666666666667,0.12053333333333327,1.2056999999999998,1.1402999999999999,0.01733333333333331,61.748306944444444
1.2678333333333334,0.12186666666666668,1.2078666666666669,1.141233333333333,0.01720000000000002,61.99830305555555
1.2443666666666666,0.12093333333333339,1.2071333333333336,1.1428333333333334,0.017366666666666697,62.24829472222223
1.2300999999999997,0.12020000000000003,1.2051333333333332,1.1422666666666668,0.015466666666666684,62.49829027777778
1.2447,0.12009999999999996,1.2048999999999999,1.1435,0.016566666666666646,62.748283888888885
1.2471,0.12013333333333334,1.2055333333333333,1.1449666666666667,0.016999999999999987,62.99827333333334
1.2339333333333333,0.12003333333333338,1.2048333333333334,1.1444999999999999,0.015966666666666712,63.248267500000004
1.2199666666666666,0.11893333333333334,1.2014,1.1452,0.01689999999999997,63.498261666666664
1.2251333333333332,0.11963333333333331,1.1993333333333334,1.1453666666666666,0.015966666666666685,63.74825388888889
1.2158666666666669,0.11979999999999999,1.1979333333333333,1.1478333333333333,0.017199999999999993,63.99824638888889
1.2249,0.11906666666666671,1.2005333333333332,1.1459999999999997,0.01660000000000003,64.2482425
1.2263666666666664,0.1200333333333333,1.1980666666666666,1.1489333333333334,0.016166666666666663,64.49823611111111
1.2196333333333333,0.11813333333333334,1.1968,1.1483666666666665,0.017100000000000032,64.74822694444444
1.2154333333333331,0.11746666666666672,1.1952999999999998,1.1474333333333333,0.01623333333333335,64.99822055555556
1.2157333333333336,0.11813333333333331,1.1944333333333335,1.1495000000000002,0.016566666666666646,65.2482125
1.2323000000000002,0.11733333333333337,1.1943666666666668,1.1480333333333332,0.016733333333333378,65.49820805555555
1.2135666666666665,0.11886666666666668,1.1923666666666666,1.1499333333333333,0.01736666666666667,65.74820305555555
1.2071666666666667,0.11820000000000006,1.1908666666666665,1.1504333333333334,0.017633333333333334,65.9981936111111
1.2076333333333333,0.11813333333333334,1.1922000000000001,1.1508000000000003,0.016599999999999976,66.24818666666667
1.2087666666666668,0.11693333333333336,1.1915666666666664,1.1502000000000001,0.015566666666666673,66.49817916666667
1.2105333333333335,0.11656666666666662,1.1856666666666666,1.1496,0.015966666666666685,66.748175
1.2050666666666667,0.11646666666666666,1.1855,1.1519666666666668,0.016766666666666707,66.99816916666667
1.2059,0.11530000000000001,1.1867999999999999,1.1515666666666668,0.01680000000000001,67.24816
1.2067333333333332,0.1162,1.1878333333333333,1.151933333333333,0.016733333333333322,67.4981536111111
1.2041666666666666,0.11603333333333332,1.1848333333333334,1.1516666666666666,0.015499999999999986,67.74814611111111
1.2083333333333335,0.11636666666666665,1.1844,1.1524333333333334,0.016599999999999976,67.99814194444444
