TIME[H],MALATHIONANDG_MAL1_blanked,MALATHIONANDG_MAL10_blanked,MALATHIONANDG_MAL2_blanked,MALATHIONANDG_MAL3_blanked,MALATHIONANDG_MAL4_blanked,MALATHIONANDG_MAL5_blanked,MALATHIONANDG_MAL6_blanked,MALATHIONANDG_MAL7_blanked,MALATHIONANDG_MAL8_blanked
31.49911694444444,0.018533333333333332,0.019966666666666646,0.021533333333333335,0.04730000000000001,0.022766666666666657,0.013999999999999999,0.015033333333333329,0.035433333333333344,0.027366666666666664
31.999105277777776,0.01859999999999999,0.019699999999999995,0.021766666666666656,0.04855000000000001,0.02396666666666665,0.014366666666666653,0.01469999999999999,0.03605,0.027533333333333312
32.499093333333334,0.018933333333333316,0.019899999999999987,0.022266666666666657,0.04943333333333333,0.02426666666666666,0.014833333333333323,0.014666666666666661,0.0363333333333333,0.028266666666666662
32.99907611111111,0.018983333333333338,0.019649999999999987,0.022383333333333325,0.050100000000000006,0.024316666666666653,0.014883333333333318,0.014316666666666644,0.03653333333333331,0.028383333333333316
33.49906194444445,0.01938333333333335,0.019816666666666663,0.022616666666666674,0.05086666666666664,0.024416666666666684,0.015450000000000005,0.01418333333333334,0.03693333333333332,0.02905000000000002
33.999048333333334,0.019683333333333344,0.019883333333333336,0.02288333333333334,0.05143333333333333,0.024783333333333338,0.015883333333333333,0.01411666666666668,0.03723333333333334,0.029549999999999993
34.49903444444445,0.01981666666666665,0.019583333333333328,0.023383333333333325,0.05208333333333334,0.024749999999999994,0.016183333333333327,0.013716666666666655,0.03751666666666664,0.029816666666666658
34.999024166666665,0.02015,0.01984999999999998,0.023516666666666672,0.03258333333333334,0.025183333333333335,0.01688333333333332,0.013716666666666655,0.01738333333333332,0.03031666666666666
35.49900916666667,0.020316666666666677,0.019983333333333325,0.024049999999999988,0.051966666666666675,0.02571666666666665,0.017583333333333326,0.013616666666666652,0.03796666666666669,0.030916666666666662
35.99899666666667,0.02035000000000002,0.019450000000000023,0.024283333333333337,0.05288333333333334,0.025883333333333328,0.017683333333333343,0.013283333333333355,0.03821666666666665,0.030783333333333343
36.4989825,0.020899999999999988,0.019733333333333325,0.024800000000000003,0.0534,0.02679999999999999,0.018266666666666653,0.013466666666666668,0.03833333333333333,0.03153333333333333
36.99896666666667,0.02101666666666667,0.01951666666666667,0.024983333333333316,0.054383333333333325,0.027183333333333337,0.01831666666666666,0.013416666666666674,0.038649999999999976,0.03178333333333333
37.498956944444444,0.021449999999999983,0.01951666666666667,0.025083333333333332,0.055083333333333345,0.027849999999999986,0.01838333333333332,0.013183333333333325,0.03928333333333334,0.03221666666666667
37.998940833333336,0.021783333333333335,0.019549999999999998,0.025583333333333333,0.05589999999999999,0.028716666666666682,0.018716666666666673,0.013283333333333341,0.03949999999999999,0.032649999999999985
38.49893111111111,0.022000000000000006,0.01966666666666668,0.025800000000000003,0.05600000000000001,0.02956666666666667,0.019266666666666668,0.013233333333333333,0.039433333333333334,0.03296666666666667
38.998913888888886,0.02226666666666667,0.019666666666666666,0.026133333333333342,0.05614999999999999,0.030266666666666664,0.019433333333333316,0.01316666666666666,0.03978333333333332,0.03343333333333333
39.49889944444445,0.022416666666666682,0.019316666666666663,0.026516666666666674,0.05666666666666664,0.03095000000000002,0.019483333333333352,0.012916666666666674,0.04006666666666664,0.033616666666666684
39.99888611111111,0.022900000000000004,0.019399999999999987,0.026466666666666666,0.057033333333333325,0.03183333333333331,0.019799999999999998,0.013033333333333341,0.04059999999999997,0.034133333333333335
40.49887472222222,0.02310000000000001,0.019233333333333325,0.026966666666666653,0.057383333333333314,0.03270000000000001,0.019933333333333317,0.012866666666666651,0.04058333333333333,0.0343
40.99885972222222,0.02313333333333334,0.018799999999999997,0.027033333333333354,0.05764999999999998,0.03353333333333333,0.020233333333333325,0.012633333333333344,0.040983333333333344,0.03413333333333335
41.498848055555555,0.02358333333333333,0.01915,0.027416666666666645,0.057533333333333325,0.034716666666666646,0.020849999999999994,0.012616666666666651,0.04106666666666667,0.034649999999999986
41.99883194444445,0.024016666666666672,0.01905000000000001,0.027516666666666648,0.05816666666666667,0.03548333333333334,0.021183333333333332,0.012650000000000008,0.04143333333333332,0.03485000000000002
42.498818888888884,0.023883333333333354,0.018650000000000014,0.027650000000000008,0.05839999999999998,0.036150000000000015,0.021183333333333346,0.012550000000000006,0.04153333333333334,0.03481666666666669
42.998805000000004,0.024300000000000016,0.018699999999999994,0.02830000000000002,0.05908333333333335,0.03736666666666667,0.021633333333333338,0.012366666666666665,0.04181666666666664,0.03503333333333335
43.49879222222222,0.024533333333333338,0.018666666666666665,0.02850000000000001,0.05928333333333333,0.03829999999999999,0.022066666666666665,0.012366666666666665,0.042083333333333334,0.0354
43.99878111111111,0.02510000000000001,0.018933333333333344,0.028966666666666682,0.059066666666666684,0.03943333333333335,0.02263333333333334,0.01256666666666667,0.04240000000000002,0.035900000000000015
44.49876527777778,0.02518333333333332,0.018750000000000003,0.02885,0.05935,0.04031666666666667,0.02291666666666667,0.01235,0.04251666666666666,0.03581666666666666
44.998753055555554,0.02573333333333333,0.019333333333333327,0.029499999999999985,0.05875,0.04173333333333333,0.02366666666666667,0.012833333333333335,0.042649999999999993,0.03636666666666667
45.498738333333336,0.025866666666666663,0.019500000000000003,0.029866666666666666,0.05865000000000001,0.04290000000000002,0.02403333333333335,0.012766666666666662,0.04321666666666668,0.036500000000000005
45.99872416666667,0.026083333333333306,0.02005,0.030149999999999996,0.05841666666666667,0.044050000000000006,0.02468333333333332,0.013083333333333336,0.04325000000000001,0.03691666666666665
46.498713611111114,0.02629999999999999,0.020499999999999977,0.030433333333333326,0.05805000000000002,0.04513333333333333,0.02513333333333334,0.01319999999999999,0.043483333333333346,0.03726666666666664
46.99869972222222,0.026416666666666658,0.02111666666666666,0.030550000000000008,0.05785000000000001,0.04641666666666666,0.025449999999999987,0.013483333333333333,0.04394999999999999,0.03754999999999997
47.49868777777778,0.026716666666666652,0.021516666666666642,0.030850000000000002,0.05751666666666669,0.04771666666666666,0.025749999999999995,0.013416666666666674,0.044149999999999995,0.03784999999999997
