TIME[H],DIAZINONANDG_DIAZ18_blanked,DIAZINONANDG_DIAZ22_blanked,DIAZINONANDG_DIAZ23_blanked,DIAZINONANDG_DIAZ26_blanked,DIAZINONANDG_DIAZ28_blanked,DIAZINONANDG_DIAZ8_blanked
18.499467222222222,0.08343333333333335,0.0011166666666666547,0.15333333333333332,0.03266666666666666,0.09223333333333333,0.16166666666666668
18.999456944444443,0.08188333333333331,0.0010500000000000093,0.15464999999999998,0.03588333333333332,0.08913333333333334,0.15976666666666667
19.499440555555555,0.07966666666666665,0.0011166666666666547,0.15546666666666664,0.038933333333333334,0.09185,0.15868333333333334
19.99942666666667,0.07826666666666669,0.001166666666666677,0.1568,0.04200000000000002,0.09471666666666667,0.15765000000000004
20.499413333333337,0.07663333333333333,0.0011333333333333334,0.1578,0.044866666666666666,0.09658333333333335,0.15585000000000002
20.999401388888888,0.07494999999999999,0.0014166666666666633,0.15894999999999998,0.047816666666666646,0.09691666666666668,0.15501666666666666
21.49938611111111,0.07460000000000001,0.0011499999999999982,0.16000000000000003,0.04913333333333335,0.09678333333333333,0.15405
21.9993725,0.07396666666666671,0.0013499999999999762,0.1613666666666667,0.05046666666666666,0.09641666666666668,0.15438333333333332
22.499359722222223,0.07284999999999997,0.0013999999999999985,0.16241666666666668,0.051549999999999985,0.09576666666666664,0.15326666666666666
22.99934611111111,0.07248333333333334,0.0013333333333333391,0.16348333333333337,0.053083333333333343,0.09658333333333333,0.15365
23.499332222222222,0.07205,0.001350000000000004,0.16481666666666667,0.05498333333333333,0.09736666666666667,0.15440000000000004
23.999318055555555,0.07231666666666667,0.0014000000000000123,0.1655166666666667,0.05658333333333335,0.09689999999999999,0.1551
24.499305555555555,0.0716,0.0014500000000000068,0.16670000000000001,0.058499999999999996,0.09684999999999999,0.15568333333333337
24.999293055555555,0.07171666666666665,0.0016000000000000042,0.16735,0.06051666666666666,0.0966,0.15700000000000003
25.499279444444443,0.07208333333333333,0.0016000000000000042,0.16795000000000002,0.06225,0.09694999999999998,0.15865
25.999265,0.0729,0.0014166666666666633,0.16866666666666663,0.06473333333333332,0.09794999999999998,0.16018333333333337
26.499252222222225,0.07253333333333334,0.0014166666666666633,0.16896666666666665,0.0673,0.09875,0.16178333333333336
26.999236944444444,0.0733166666666667,0.0016833333333333422,0.16931666666666673,0.06978333333333334,0.09998333333333331,0.16421666666666665
27.499225000000003,0.07378333333333334,0.0016833333333333284,0.16971666666666668,0.07085,0.08471666666666663,0.14748333333333333
27.999211111111112,0.07343333333333332,0.0014500000000000068,0.16993333333333333,0.07196666666666665,0.09896666666666668,0.17140000000000005
28.4991975,0.07395000000000004,0.0015000000000000013,0.17004999999999998,0.07278333333333334,0.10373333333333332,0.17463333333333333
28.999186944444446,0.07605000000000003,0.0018500000000000183,0.16968333333333335,0.07488333333333333,0.10313333333333331,0.17683333333333334
29.499172777777776,0.07715000000000002,0.00180000000000001,0.16978333333333334,0.07661666666666667,0.10369999999999999,0.17836666666666665
29.999156944444444,0.07908333333333331,0.0018666666666666554,0.16955000000000003,0.07814999999999997,0.10441666666666669,0.1798833333333333
30.499143611111112,0.08119999999999998,0.0015500000000000097,0.1695333333333333,0.07873333333333334,0.10371666666666668,0.1817166666666667
30.99913,0.08153333333333329,0.0018499999999999767,0.16963333333333339,0.07936666666666664,0.10366666666666666,0.18200000000000002
31.49911694444444,0.08263333333333331,0.0015666666666666745,0.1692333333333333,0.07996666666666666,0.10410000000000003,0.18250000000000002
31.999105277777776,0.08276666666666666,0.001716666666666658,0.16870000000000002,0.08023333333333335,0.10338333333333335,0.18335000000000007
32.499093333333334,0.08409999999999998,0.0016666666666666496,0.16823333333333335,0.0804,0.10394999999999999,0.1835166666666667
32.99907611111111,0.08421666666666663,0.0018333333333333118,0.1676166666666667,0.08028333333333329,0.10376666666666665,0.18386666666666665
33.49906194444445,0.08504999999999999,0.0018333333333333396,0.16711666666666664,0.08001666666666671,0.10450000000000001,0.18389999999999998
33.999048333333334,0.08518333333333333,0.0018666666666666692,0.16685000000000003,0.08028333333333332,0.10475000000000001,0.18365000000000004
34.49903444444445,0.08501666666666666,0.0017499999999999877,0.16588333333333333,0.08018333333333336,0.10535,0.18375
34.999024166666665,0.08501666666666666,0.0,0.1653166666666666,0.08095,0.1058,0.18359999999999999
35.49900916666667,0.08488333333333334,0.0017333333333333367,0.16458333333333333,0.0814833333333333,0.10598333333333332,0.18325
35.99899666666667,0.08491666666666667,0.001716666666666658,0.16378333333333334,0.08065,0.1076,0.1825333333333333
36.4989825,0.0852333333333333,0.0015333333333333449,0.16296666666666665,0.08149999999999999,0.10876666666666665,0.18216666666666667
36.99896666666667,0.08448333333333333,0.0018166666666666748,0.16221666666666668,0.08231666666666668,0.10823333333333335,0.18176666666666666
37.498956944444444,0.08371666666666666,0.0018499999999999767,0.16155000000000003,0.08268333333333333,0.10928333333333329,0.18078333333333332
37.998940833333336,0.08311666666666667,0.0021000000000000046,0.16061666666666666,0.08334999999999998,0.11056666666666665,0.1801
38.49893111111111,0.08253333333333335,0.0015000000000000013,0.15986666666666668,0.08383333333333334,0.11168333333333334,0.17948333333333333
38.998913888888886,0.08209999999999999,0.001716666666666672,0.15899999999999997,0.08426666666666664,0.11208333333333337,0.17848333333333335
39.49889944444445,0.08195,0.0016999999999999932,0.15811666666666668,0.08525000000000002,0.11409999999999998,0.17800000000000002
39.99888611111111,0.08209999999999999,0.001899999999999999,0.15739999999999998,0.08686666666666666,0.11335000000000003,0.1773166666666667
40.49887472222222,0.08199999999999999,0.001716666666666658,0.15649999999999997,0.08859999999999998,0.11365,0.17608333333333334
40.99885972222222,0.08153333333333335,0.0019499999999999934,0.15533333333333335,0.08983333333333332,0.11455,0.17558333333333337
41.498848055555555,0.08261666666666664,0.0016333333333333339,0.15458333333333332,0.09175,0.11586666666666665,0.17479999999999998
41.99883194444445,0.08325000000000002,0.00180000000000001,0.15355,0.09391666666666668,0.1174,0.1738666666666667
42.498818888888884,0.08331666666666668,0.0017666666666666803,0.15241666666666667,0.09535000000000002,0.11645000000000003,0.17271666666666666
42.998805000000004,0.08363333333333332,0.001816666666666647,0.15139999999999998,0.09756666666666668,0.11803333333333332,0.17216666666666666
43.49879222222222,0.08396666666666665,0.001716666666666658,0.1504333333333333,0.0987,0.11968333333333334,0.17188333333333336
43.99878111111111,0.0839,0.0017666666666666525,0.14983333333333335,0.10023333333333331,0.1205,0.17073333333333332
44.49876527777778,0.08348333333333333,0.0015833333333333255,0.14858333333333335,0.10191666666666666,0.12081666666666668,0.16988333333333336
44.998753055555554,0.08329999999999997,0.001783333333333345,0.14773333333333333,0.10226666666666666,0.12265000000000001,0.16891666666666663
45.498738333333336,0.08246666666666669,0.0018500000000000044,0.14663333333333337,0.10336666666666669,0.12343333333333335,0.16820000000000002
45.99872416666667,0.08238333333333334,0.001883333333333334,0.14608333333333334,0.10418333333333332,0.12455,0.16738333333333336
46.498713611111114,0.08133333333333334,0.001716666666666658,0.14506666666666665,0.10500000000000001,0.12569999999999998,0.1670333333333333
46.99869972222222,0.08048333333333332,0.001783333333333345,0.14395000000000002,0.10578333333333331,0.12538333333333335,0.16648333333333334
47.49868777777778,0.07931666666666667,0.001783333333333345,0.14278333333333335,0.10551666666666668,0.1234833333333333,0.16581666666666667
