TIME[H],MALATHION_MAL1_blanked,MALATHION_MAL10_blanked,MALATHION_MAL2_blanked,MALATHION_MAL3_blanked,MALATHION_MAL4_blanked,MALATHION_MAL5_blanked,MALATHION_MAL6_blanked,MALATHION_MAL7_blanked,MALATHION_MAL8_blanked
24.499312222222223,0.005833333333333343,0.0015666666666666607,0.0025666666666666615,0.005866666666666673,0.01213333333333333,0.022733333333333328,0.0019333333333333425,0.00180000000000001,0.0
24.999301944444444,0.005900000000000016,0.0018000000000000238,0.002533333333333332,0.0059000000000000025,0.01220000000000003,0.02306666666666668,0.0019333333333333425,0.0020000000000000295,0.0
25.499286666666666,0.005966666666666676,0.001700000000000007,0.002699999999999994,0.006066666666666665,0.012233333333333346,0.023200000000000026,0.002066666666666661,0.002133333333333348,0.0
25.999271388888886,0.006233333333333341,0.002066666666666661,0.00286666666666667,0.006199999999999997,0.012500000000000011,0.023500000000000007,0.0020999999999999908,0.001966666666666672,0.0
26.49926111111111,0.006233333333333341,0.001899999999999985,0.0027666666666666673,0.006166666666666654,0.012399999999999994,0.023866666666666675,0.0020333333333333314,0.002333333333333326,0.0
26.999245000000002,0.006299999999999986,0.0021333333333333343,0.0026333333333333347,0.005833333333333329,0.0126,0.023533333333333337,0.0019000000000000128,0.0020333333333333314,0.0
27.49922972222222,0.0,0.0,0.0027333333333333237,0.006099999999999994,0.005300000000000013,0.01590000000000001,0.0019333333333333286,0.0,0.0
27.999220555555556,0.006566666666666665,0.0018666666666666692,0.002700000000000008,0.006099999999999994,0.01263333333333333,0.023533333333333337,0.0018666666666666692,0.0018333333333333396,0.0
28.499204444444445,0.006599999999999995,0.0020999999999999908,0.0029333333333333433,0.006266666666666684,0.012499999999999997,0.023833333333333345,0.002066666666666661,0.0019666666666666582,0.0
28.99919361111111,0.006900000000000017,0.002433333333333343,0.0028333333333333405,0.00576666666666667,0.012733333333333333,0.024300000000000002,0.002066666666666661,0.002266666666666667,0.0
29.499177777777778,0.007033333333333336,0.0023999999999999994,0.002866666666666684,0.005966666666666676,0.0131,0.02453333333333335,0.0020333333333333453,0.0026666666666666644,0.0
29.99916277777778,0.007033333333333336,0.0025333333333333458,0.002899999999999986,0.005866666666666659,0.013266666666666663,0.024466666666666678,0.0020333333333333314,0.0021999999999999936,0.0
30.49915027777778,0.007000000000000006,0.0025000000000000022,0.002800000000000011,0.005966666666666676,0.013200000000000003,0.024500000000000008,0.0019000000000000128,0.002433333333333343,0.0
30.999137222222224,0.007166666666666682,0.0023999999999999994,0.002799999999999997,0.005966666666666662,0.01313333333333333,0.0242,0.001899999999999999,0.002066666666666661,0.0
31.499126944444445,0.007366666666666688,0.0023666666666666836,0.002800000000000011,0.006133333333333352,0.013533333333333342,0.024800000000000003,0.0018666666666666692,0.0023000000000000104,0.0
31.999109722222222,0.007266666666666671,0.0023666666666666697,0.00286666666666667,0.006033333333333335,0.013666666666666646,0.02513333333333334,0.0020000000000000018,0.00216666666666665,0.0
32.499097222222225,0.007400000000000004,0.002433333333333329,0.002966666666666673,0.005933333333333332,0.013533333333333328,0.02513333333333334,0.0019666666666666582,0.0022666666666666807,0.0
32.99908305555555,0.007466666666666677,0.0026333333333333347,0.002766666666666681,0.006166666666666681,0.01390000000000001,0.0252,0.0019000000000000128,0.0024000000000000132,0.0
33.49906861111111,0.007633333333333353,0.002700000000000008,0.0029333333333333295,0.006233333333333341,0.013800000000000007,0.02546666666666668,0.002066666666666661,0.00233333333333334,0.0
33.99905527777778,0.007633333333333339,0.0025000000000000022,0.00286666666666667,0.005933333333333346,0.01393333333333334,0.025566666666666668,0.0019000000000000128,0.002433333333333343,0.0
34.49904194444445,0.007733333333333342,0.0025666666666666615,0.0027666666666666534,0.005899999999999975,0.014000000000000012,0.02570000000000003,0.0018666666666666554,0.0023666666666666836,0.0
34.9990275,0.008466666666666664,0.002800000000000011,0.0,0.0,0.014033333333333342,0.025866666666666663,0.0,0.0023666666666666697,0.0
35.49901444444445,0.007933333333333348,0.002800000000000011,0.0028333333333333405,0.0059000000000000025,0.01436666666666668,0.02600000000000001,0.001966666666666672,0.0023666666666666697,0.0
35.999000833333334,0.008066666666666666,0.002599999999999991,0.0028666666666666424,0.005833333333333315,0.01436666666666668,0.02600000000000001,0.0018999999999999712,0.00233333333333334,0.0
36.49898638888889,0.008333333333333345,0.002800000000000011,0.0028333333333333266,0.006033333333333335,0.014733333333333348,0.02603333333333334,0.0018666666666666554,0.0025333333333333596,0.0
36.99897333333333,0.008633333333333326,0.003333333333333341,0.002799999999999997,0.006033333333333349,0.01436666666666668,0.026099999999999998,0.0018333333333333257,0.002633333333333321,0.0
37.498959166666666,0.008899999999999991,0.002533333333333332,0.002799999999999983,0.005966666666666662,0.01526666666666665,0.02679999999999999,0.0016999999999999793,0.002633333333333321,0.0
37.99894472222222,0.008366666666666661,0.0027666666666666673,0.0030000000000000027,0.0065333333333333354,0.014999999999999986,0.02589999999999998,0.0019333333333333425,0.0025000000000000022,0.0
38.498936111111114,0.009366666666666676,0.0028666666666666563,0.0029666666666667008,0.0064333333333333464,0.01496666666666667,0.02606666666666667,0.0019000000000000128,0.002433333333333329,0.0
38.998922500000006,0.009933333333333336,0.003133333333333349,0.0029000000000000137,0.006266666666666684,0.015133333333333332,0.0266,0.0019000000000000128,0.002533333333333332,0.0
39.49890583333333,0.009433333333333321,0.0030333333333333323,0.0029,0.006300000000000014,0.014733333333333334,0.026333333333333334,0.0018666666666666831,0.002433333333333315,0.0
39.998891111111114,0.009966666666666651,0.003066666666666662,0.0028666666666666563,0.005899999999999989,0.015066666666666645,0.02673333333333333,0.0018666666666666554,0.0027333333333333237,0.0
40.49888138888889,0.009299999999999989,0.002999999999999975,0.002899999999999986,0.005966666666666676,0.015600000000000003,0.02676666666666666,0.0019333333333333147,0.0025666666666666615,0.0
40.998868333333334,0.009999999999999981,0.0031333333333333213,0.0028333333333333405,0.005966666666666662,0.015699999999999992,0.027033333333333326,0.0017999999999999822,0.0028333333333333266,0.0
41.49885138888889,0.00986666666666669,0.003233333333333338,0.0029,0.005866666666666673,0.01570000000000002,0.027000000000000024,0.0017999999999999822,0.002700000000000008,0.0
41.9988375,0.010433333333333336,0.003066666666666662,0.0029333333333333433,0.006033333333333335,0.016399999999999998,0.027166666666666672,0.0018666666666666415,0.002799999999999997,0.0
42.49882361111111,0.010000000000000009,0.002966666666666673,0.00286666666666667,0.006066666666666665,0.01686666666666667,0.02729999999999999,0.0018666666666666831,0.003066666666666662,0.0
42.99881027777778,0.011066666666666655,0.0031333333333333213,0.002966666666666659,0.005866666666666645,0.0169,0.026966666666666667,0.0018666666666666415,0.002433333333333329,0.0
43.49880027777778,0.010699999999999987,0.003033333333333346,0.0028666666666666563,0.0065333333333333354,0.016566666666666674,0.026866666666666664,0.0021000000000000046,0.002700000000000008,0.0
43.99878527777778,0.01100000000000001,0.0032666666666666816,0.0029333333333333295,0.006133333333333324,0.016833333333333353,0.026633333333333342,0.0016999999999999932,0.0025000000000000022,0.0
44.49877138888888,0.010400000000000006,0.003066666666666662,0.0030000000000000027,0.005900000000000016,0.017199999999999993,0.026766666666666675,0.0018000000000000238,0.0023666666666666697,0.0
44.998760555555556,0.010966666666666652,0.0030000000000000027,0.0028333333333333405,0.005700000000000011,0.017366666666666655,0.02679999999999999,0.0017333333333333367,0.002433333333333343,0.0
45.4987475,0.01139999999999998,0.003233333333333324,0.002800000000000011,0.005866666666666673,0.017633333333333334,0.027499999999999983,0.0016999999999999932,0.002466666666666645,0.0
45.99873305555556,0.010866666666666663,0.003133333333333335,0.00286666666666667,0.006099999999999994,0.017166666666666677,0.026266666666666674,0.0017666666666666664,0.0022333333333333233,0.0
46.498717222222226,0.01129999999999999,0.0030000000000000027,0.00286666666666667,0.006000000000000005,0.017633333333333334,0.0262,0.0016333333333333339,0.0026666666666666644,0.0
46.99870361111112,0.011166666666666658,0.003166666666666665,0.0029333333333333433,0.005733333333333326,0.018100000000000005,0.026433333333333323,0.0016999999999999932,0.0025000000000000022,0.0
47.49869,0.01150000000000001,0.003166666666666665,0.0030000000000000027,0.006200000000000011,0.017766666666666667,0.02593333333333335,0.0017666666666666664,0.0024666666666666726,0.0
