strain,is_good,classification_reason,delta_od,max_od,initial_od,snr,time_to_max,r_squared,a_err_pct,mu_err_pct,best_model,truncation_time,points_used,gompertz_a,gompertz_a_err,gompertz_mu,gompertz_mu_err,gompertz_lambda,gompertz_lambda_err,fit_r_squared,fit_rmse,fit_mae,baseline_std,monotone_fraction,residual_autocorr,delta_od_ci_lower,p_good,ml_classification,mu_refined,mu_refined_rel_err,mu_trunc_time,mu_identifiable,A_refined,A_refined_rel_err,A_trunc_time,A_identifiable,lam_refined,lam_refined_rel_err,lam_trunc_time,lam_identifiable,param_disagreement_hours,param_quality,usable_for
MALATHION-MAL5,False,BAD: Rejected by ML pre-fit gate,0.002806666666666638,0.0295666666666666,,0.47244934782576953,,,,,gompertz,99.74725277777776,400,,,,,,,,,,,,,,0.0,BAD,,,,,,,,,,,,,,,
MALATHION-MAL4,False,BAD: Rejected by ML pre-fit gate,0.049966666666666625,0.0527999999999999,,69.59932860387283,,,,,gompertz,99.74725277777776,400,,,,,,,,,,,,,,0.0,BAD,,,,,,,,,,,,,,,
LB-MAL8,True,GOOD (ML): P(good)=1.000,1.60557,1.6983,,28.146865887895572,,0.9939910379108119,0.28106970725177544,2.6074719040411596,gompertz,26.49925,107,1.5260830669424934,0.004289357208674183,0.4076335609236237,0.010628930572525992,1.8540738562859913,0.05310290028334539,0.9939910379108119,0.036012940707471304,0.025808093751031262,0.057042585359049436,0.7698744769874477,0.8517192705837773,1.4914848292819012,0.9999962284090885,GOOD,0.4045982858540352,0.02580007560178809,28.499194444444445,identifiable,1.578660607367613,0.0019002840244217267,68.74809583333332,identifiable,1.8527013799721004,0.028653101664039716,26.749244166666664,identifiable,41.99885166666666,all_identifiable,"growth_rate,carrying_capacity,lag_time"
LB-MAL10,True,GOOD (ML): P(good)=1.000,1.7112399999999999,1.7628666666666666,,75.14422611128235,,0.9922274319539153,0.3988633504004367,2.8692270965128808,gompertz,17.999476944444442,73,1.4141438829137438,0.008567730377853047,0.29759335242881246,0.010053057029364014,2.1910123806818027,0.08479037826267609,0.9920601650093135,0.046068391544994605,0.03171816512582109,0.022772741014935677,0.99581589958159,0.8466260109768222,1.6656945179701286,0.9999967759890148,GOOD,0.2781114974619822,0.027580009994825468,30.2491475,identifiable,1.4655017221372282,0.003232196996754562,35.499005555555556,identifiable,2.1216945489736148,0.036534646070936296,24.999288333333332,identifiable,10.499717222222223,all_identifiable,"growth_rate,carrying_capacity,lag_time"
LB-MAL1,True,GOOD (ML): P(good)=1.000,1.6948266666666665,1.7079666666666664,,87.29558377140924,,0.9979672739666774,0.31248700593697065,2.015564429811959,gompertz,17.999476944444442,73,1.5424486304042482,0.004819951543266046,0.4089112153794855,0.008241869006700677,3.1160740440890558,0.040627065001259524,0.9979672739666774,0.02723522809610839,0.021524603737920135,0.019414804202520845,0.803347280334728,0.9198580061667555,1.6559970582616248,0.9999968648908412,GOOD,0.39904188189402656,0.01868281712702868,24.999288333333332,identifiable,1.6012314041481988,0.0019851605265813225,98.49728916666666,identifiable,3.088628742149072,0.012780386710272373,23.249340555555555,identifiable,75.2479486111111,all_identifiable,"growth_rate,carrying_capacity,lag_time"
LB-MAL5,True,GOOD (ML): P(good)=1.000,1.7555900000000002,1.8013666666666668,,44.294926736661125,,0.9992373088936275,0.18602126179334774,0.9348491449944442,gompertz,13.999586944444443,47,1.5202666436795482,0.0028280191931960735,0.3702076756564774,0.003460883290578384,2.377897259510393,0.020225745725497856,0.9992373088936275,0.011559748037737001,0.008797734968110026,0.039634110028834726,0.9916317991631799,0.7412990744613916,1.6763217799423307,0.9999971710103541,GOOD,0.3579258407684183,0.01184882010777317,16.249524444444443,identifiable,1.557515876300307,0.0016277199938625278,28.499194444444445,identifiable,2.3037516577230135,0.011591200689262266,16.249524444444443,identifiable,12.249670000000002,all_identifiable,"growth_rate,carrying_capacity,lag_time"
LB-MAL4,True,GOOD (ML): P(good)=1.000,1.4919666666666664,1.512133333333333,,85.82108621794468,,0.9995860000171216,1.5412527457479672,0.7885426002180833,gompertz,27.7492175,107,1.460994716266324,0.0015744545424846068,0.19364672651037385,0.0011719347147422059,2.481357115434184,0.024136884402333497,0.9994440926705728,0.010774761859476532,0.007256795532792766,0.01738461644353675,0.702928870292887,0.5941709558183811,1.457197433779593,0.9999963414670024,GOOD,0.193804331274362,0.005615286422556115,30.2491475,identifiable,1.4604850115399328,0.0009239768176271228,30.2491475,identifiable,2.5465244453037497,0.007124915355445931,7.499768611111112,identifiable,22.749378888888888,all_identifiable,"growth_rate,carrying_capacity,lag_time"
LB-LCY1,True,GOOD (ML): P(good)=1.000,1.7679166666666668,1.7877666666666667,,118.49813429135702,,0.9997968087325283,2.974391626736491,1.057996604835178,gompertz,7.749759722222222,31,2.2455879519897928,0.06679258001498785,0.2300232213171509,0.002433637871867964,3.5187312197234237,0.03547293488187241,0.9997968087325283,0.004395920845805972,0.0038522134289597455,0.014919362884818134,0.899581589958159,0.6354138144522806,1.7380779408970306,0.999996957539069,GOOD,0.21546185528354608,0.006256449097992408,9.249716388888888,identifiable,1.4818808014071727,0.0020074904780845405,23.249340555555555,identifiable,3.2941756609378134,0.0068217268129554705,9.249716388888888,identifiable,13.999624166666667,all_identifiable,"growth_rate,carrying_capacity,lag_time"
H2O-MAL8,True,"GOOD (per-param): growth_rate,carrying_capacity,lag_time identifiable (ML said BAD, per-param override)",0.121,0.121,,12100000.0,,0.9934770049350091,1.7820371552433938,3.008557293698624,gompertz,15.499544444444444,61,0.07578361758274621,0.0013504922229121029,0.009321303668375632,0.0002804367613827125,4.113898932276663,0.10841411046678535,0.9934770049350091,0.0021764782916725888,0.0016064364811069353,1e-08,0.7656903765690377,0.4072248769108737,0.12099998,2.5298236862055276e-05,BAD,0.00559578957657735,0.015808329691367046,82.74771833333334,identifiable,0.11429780670070633,0.002241233577961584,98.49728916666666,identifiable,4.284892238087541,0.023291352811692444,7.499768611111112,identifiable,90.99752055555555,all_identifiable,"growth_rate,carrying_capacity,lag_time"
H2O-MAL10,True,"GOOD (per-param): lag_time identifiable (ML said BAD, per-param override)",0.0109666666666666,0.0109666666666666,,1096666.66666666,,0.37230244112504574,2.671397025296426,16.863231003315356,gompertz,99.74725277777776,380,0.010000000000000002,0.00026713970252964265,0.0010000000000000002,0.0001686323100331536,61.12814638153745,0.8997251849226775,0.37230244112504574,0.002440328041294559,0.0017092285349250237,1e-08,0.2928870292887029,0.8579185645494596,0.0109666466666666,3.30334288002767e-06,BAD,0.0010000000048457109,1.0288925145419372,78.74782944444443,unidentifiable,0.14691832175455113,1.4322070301182548,78.74782944444443,unidentifiable,78.7478289017635,0.3555030058427712,78.74782944444443,weak,0.0,poor,lag_time
H2O-MAL1,True,"GOOD (per-param): growth_rate,carrying_capacity,lag_time identifiable (ML said BAD, per-param override)",0.0329666666666666,0.0329666666666666,,3296666.66666666,,0.9817797597499138,1.0699000235817382,2.9753249186352955,gompertz,99.74725277777776,380,0.025900601897976112,0.0002098184084364137,0.0010000000000000002,3.4586028748267287e-05,33.19548357126758,0.4595192243531795,0.9672679459335969,0.001953360530670697,0.0013165258833395927,1e-08,0.38493723849372385,0.49129538237583603,0.0329666466666666,3.143039331373721e-06,BAD,0.0010000000000000002,0.028805093902612103,92.24745777777778,identifiable,0.025034515393089162,0.007101630065001417,95.7473652777778,identifiable,31.844452797685243,0.00987108370089576,72.74798805555555,identifiable,22.99937722222225,all_identifiable,"growth_rate,carrying_capacity,lag_time"
H2O-MAL5,False,BAD (ML): P(good)=0.000,0.0005999999999999,0.0005999999999999,,,,0.0,inf,inf,gompertz,99.74725277777776,380,,,,,,,,,,,,,,9.84272364152557e-07,BAD,,,,,,,,,,,,,,,
H2O-MAL4,False,BAD: Rejected by ML pre-fit gate,0.0,0.0,,0.0,,,,,gompertz,99.74725277777776,400,,,,,,,,,,,,,,0.0,BAD,,,,,,,,,,,,,,,
H2O-LCY1,False,BAD: Rejected by ML pre-fit gate,0.0,0.0,,0.0,,,,,gompertz,99.74725277777776,400,,,,,,,,,,,,,,0.0,BAD,,,,,,,,,,,,,,,
