LAMBDACYHALOTHRINANDLB_LCY01,LAMBDACYHALOTHRINANDLB_LCY2,TIME[H]
1.2622999999999998,0.6938000000000001,10.9996675
1.2939999999999998,0.7095,11.249660277777778
1.3190333333333333,0.7245666666666666,11.499656666666667
1.3494666666666666,0.7359333333333333,11.74964777777778
1.3734666666666668,0.7464333333333333,11.999643333333333
1.4026,0.7585666666666667,12.249634722222222
1.4279333333333333,0.7691666666666667,12.499628611111111
1.4456666666666667,0.7793666666666668,12.749620555555556
1.4693333333333334,0.7899666666666667,12.999613055555557
1.4859333333333329,0.7993,13.249607222222224
1.5063000000000004,0.8100333333333333,13.49959777777778
1.5280666666666667,0.8189333333333332,13.749595833333332
1.542066666666667,0.8270666666666666,13.999588888888889
1.5572,0.8329666666666664,14.249579444444443
1.5749333333333333,0.8441,14.499572222222222
1.5881,0.8499999999999999,14.749565555555556
1.595,0.8584666666666666,14.999558888888888
1.610766666666667,0.8654000000000001,15.2495525
1.6235999999999997,0.8722666666666666,15.499547222222223
1.6377333333333333,0.8807666666666668,15.74954111111111
1.6483666666666668,0.8906999999999999,15.999531944444445
1.6509999999999998,0.8961666666666669,16.249525277777778
1.6635333333333335,0.9031333333333331,16.499516944444444
1.671766666666667,0.9092000000000001,16.749513888888888
1.6779333333333333,0.9141,16.9995075
1.6876,0.921,17.24949777777778
1.6896333333333335,0.9271333333333334,17.499489444444443
1.7021000000000004,0.9353,17.74948277777778
1.7086333333333332,0.9421666666666667,17.999475555555556
1.7094,0.9453333333333334,18.249470833333334
1.7146000000000001,0.9491333333333333,18.499463333333335
1.7169666666666665,0.9561666666666666,18.749458611111113
1.7255,0.9615666666666667,18.999450277777775
1.7251666666666665,0.967,19.249443333333332
1.7281000000000002,0.9695000000000001,19.499435555555554
1.7314666666666665,0.974933333333333,19.74942861111111
1.7323666666666668,0.9793333333333331,19.999424166666664
1.7372333333333334,0.9813333333333332,20.249417777777776
1.7393333333333334,0.9896333333333331,20.499409444444442
1.7411999999999999,0.9904,20.749400833333333
1.7461,0.9931333333333334,20.999395
